Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
244	0	-523.5141	-500.0815	-23.43257	332085.1	10.0101	0.997795	0.999436	1.00056	1.00221	5.418054
245	1	-521.8755	-501.8034	-20.07206	92690.82	8.821266	0.995828	0.998931	1.00106	1.00418	5.06329
246	0	-512.4889	-493.7459	-18.74295	323497.9	11.10801	0.997766	0.999428	1.00057	1.00224	4.918408
247	1	-509.9279	-487.8173	-22.1106	905346.5	11.11746	0.998664	0.999658	1.00034	1.00134	5.220874
248	0	-510.9573	-499.3258	-11.63147	324911.9	10.53635	0.997771	0.99943	1.00057	1.00223	4.265422
249	1	-513.5036	-500.8763	-12.62734	426704.8	11.03089	0.998055	0.999502	1.0005	1.00195	4.367573
250	0	-524.0035	-499.7991	-24.20444	829114.3	10.80651	0.998604	0.999643	1.00036	1.0014	5.436734
251	1	-533.3451	-507.2813	-26.06388	287055.3	7.810298	0.997629	0.999393	1.0006	1.00237	5.716915
252	0	-517.5295	-511.805	-5.724476	829114.3	12.08605	0.998604	0.999643	1.00036	1.0014	3.783147
253	1	-525.9516	-500.0727	-25.87887	164603.5	7.302594	0.996869	0.999198	1.0008	1.00313	5.63354
254	0	-527.8141	-502.9806	-24.83344	84936.69	9.185368	0.995642	0.998883	1.00111	1.00436	5.597593
255	1	-524.4134	-499.8723	-24.54106	99556.26	7.839783	0.995974	0.998968	1.00103	1.00403	5.524932
256	0	-520.5978	-510.3657	-10.23202	707250.7	10.60941	0.998489	0.999614	1.00039	1.00151	4.135982
257	1	-508.9661	-499.9104	-9.055657	439625.5	11.6083	0.998084	0.99951	1.00049	1.00192	4.056849
258	0	-524.8055	-501.0016	-23.80386	170377.9	6.582524	0.996922	0.999212	1.00078	1.00308	5.152139
259	1	-511.9676	-496.6011	-15.36647	578771.8	12.02263	0.99833	0.999573	1.00043	1.00167	4.583827
260	0	-519.7627	-499.6101	-20.15258	956917.2	11.02504	0.998701	0.999668	1.00033	1.0013	5.050102
261	1	-513.0314	-491.8375	-21.19387	874619.5	10.47974	0.998641	0.999653	1.00035	1.00136	5.175791
262	0	-517.5463	-507.081	-10.46528	665095.6	13.01096	0.998442	0.999601	1.0004	1.00156	4.153412
263	1	-526.1485	-487.0474	-39.10113	841426.7	6.25915	0.998615	0.999646	1.00035	1.00139	7.462187
264	0	-512.8656	-495.9652	-16.90037	986776.7	10.21692	0.998721	0.999673	1.00033	1.00128	4.767061
265	1	-529.1782	-495.195	-33.98318	816222.9	7.016145	0.998593	0.99964	1.00036	1.00141	6.735928
266	0	-519.3825	-494.1779	-25.20467	911365.1	7.498454	0.998669	0.99966	1.00034	1.00133	5.57127
267	1	-525.5862	-499.4848	-26.10134	101834.9	7.942726	0.99602	0.99898	1.00101	1.00399	5.730938
268	0	-520.738	-495.0912	-25.64686	825846.2	8.949786	0.998602	0.999642	1.00036	1.0014	5.69303
269	1	-509.7563	-493.5768	-16.17953	79926.63	11.59505	0.995507	0.998848	1.00114	1.0045	4.671079
270	0	-511.0152	-502.2819	-8.733234	640210.2	14.77899	0.998412	0.999594	1.00041	1.00159	3.955098
271	1	-521.7441	-497.4082	-24.33588	604983.8	9.804283	0.998366	0.999582	1.00042	1.00163	5.520057
272	0	-531.034	-509.5388	-21.49523	326807.3	8.292475	0.997777	0.999431	1.00057	1.00222	5.190356
273	1	-519.6148	-488.3509	-31.26386	814610.9	8.048886	0.998592	0.99964	1.00036	1.00141	6.378236
274	0	-528.0856	-505.5464	-22.53919	200271.5	10.13919	0.997161	0.999273	1.00072	1.00284	5.322867
275	1	-528.7564	-501.5161	-27.24034	668499.3	7.393418	0.998446	0.999602	1.0004	1.00156	5.831287
276	0	-524.157	-509.3354	-14.82156	170438.1	10.4198	0.996923	0.999212	1.00078	1.00308	4.567083
277	1	-520.4249	-511.0827	-9.342188	72379.32	11.25065	0.995279	0.998789	1.0012	1.00473	4.07578
278	0	-530.0668	-509.6527	-20.41408	577354.3	10.92238	0.998328	0.999572	1.00043	1.00167	5.079708
279	1	-529.9606	-504.3734	-25.58722	394500.7	10.09825	0.997977	0.999482	1.00052	1.00202	5.626661
280	0	-512.6752	-495.7138	-16.9614	845470.8	14.45887	0.998618	0.999647	1.00035	1.00138	4.538925
281	1	-523.5017	-506.521	-16.98067	962068.3	9.596215	0.998704	0.999669	1.00033	1.0013	4.76361
282	0	-505.89	-493.4377	-12.45231	611658	11.88144	0.998375	0.999584	1.00041	1.00163	4.344698
283	1	-514.8344	-491.2878	-23.54666	292376.7	8.067809	0.99765	0.999399	1.0006	1.00235	5.421108
284	0	-513.0589	-499.1044	-13.95458	681525.1	10.59864	0.998461	0.999606	1.00039	1.00154	4.486732
285	1	-518.5297	-499.8555	-18.6742	109797.6	9.14876	0.996167	0.999018	1.00098	1.00384	4.925298
286	0	-517.0647	-505.2325	-11.83216	428493.7	11.06698	0.998059	0.999503	1.0005	1.00194	4.29588
287	1	-512.1051	-495.1249	-16.98011	138243	9.593332	0.996583	0.999125	1.00087	1.00342	4.763446
288	0	-527.3703	-512.1155	-15.25484	119604.5	9.157447	0.996327	0.999059	1.00094	1.00368	4.552325
289	1	-526.2068	-495.5756	-30.63122	497934.6	8.924766	0.998199	0.999539	1.00046	1.0018	6.25204
290	0	-510.7377	-502.1293	-8.60843	276681.9	13.19322	0.997585	0.999382	1.00062	1.00242	4.006303
291	1	-520.4147	-496.2281	-24.18669	660886.3	9.55709	0.998437	0.9996	1.0004	1.00156	5.516125
292	0	-509.3024	-498.8998	-10.40261	63828.58	14.29636	0.994973	0.99871	1.00128	1.00504	4.093698
293	1	-530.8511	-506.8894	-23.96178	616115	11.70082	0.998381	0.999586	1.00041	1.00162	5.33173
294	0	-507.4965	-496.6511	-10.84534	842897.6	14.95417	0.998616	0.999646	1.00035	1.00138	4.087849
295	1	-529.3112	-508.5522	-20.75907	583781.2	10.84198	0.998337	0.999575	1.00042	1.00166	5.115926
296	0	-513.655	-502.6823	-10.97271	317050.7	11.50437	0.997743	0.999423	1.00058	1.00226	4.222074
297	1	-521.1893	-507.0014	-14.18797	616011.5	15.64847	0.998381	0.999586	1.00041	1.00162	4.259119
298	0	-516.2971	-492.3148	-23.98234	407386.2	8.147992	0.998009	0.999491	1.00051	1.00199	5.481164
299	1	-523.8717	-508.363	-15.50863	401888.9	9.939518	0.997996	0.999487	1.00051	1.00201	4.624426
300	0	-524.5482	-499.5454	-25.00284	207804.7	7.760926	0.997213	0.999286	1.00071	1.00279	5.576168
301	1	-521.0972	-511.2079	-9.889343	201626.7	14.78672	0.997171	0.999276	1.00072	1.00283	4.032916
302	0	-524.6979	-513.5816	-11.11635	10040.64	14.68969	0.987343	0.996732	1.00321	1.01271	4.121547
303	1	-520.1126	-501.8021	-18.31045	319415.2	13.28323	0.997752	0.999425	1.00057	1.00225	4.734302
304	0	-519.641	-496.5133	-23.12764	27900.15	8.361619	0.9924	0.998046	1.00193	1.00762	5.391654
305	1	-525.8558	-503.0667	-22.78908	997869.8	8.482991	0.998728	0.999675	1.00032	1.00127	5.35838
306	0	-515.6988	-492.4269	-23.27183	192504.7	8.354706	0.997104	0.999259	1.00074	1.0029	5.408491
307	1	-511.9498	-492.2688	-19.681	430412.1	8.509523	0.998063	0.999504	1.00049	1.00194	4.994518
308	0	-518.346	-496.6506	-21.69542	818396.1	10.62372	0.998595	0.999641	1.00036	1.00141	5.215651
309	1	-518.0198	-497.891	-20.12885	613634.4	11.25505	0.998378	0.999585	1.00041	1.00162	5.034265
310	0	-530.45	-510.2344	-20.21566	234222.9	9.251216	0.997375	0.999328	1.00067	1.00263	5.096553
311	1	-511.9625	-492.9231	-19.03938	162152.6	9.831213	0.996845	0.999192	1.0008	1.00316	4.979874
312	0	-524.1218	-509.5426	-14.57916	737604.6	10.15697	0.99852	0.999622	1.00038	1.00148	4.538295
313	1	-503.2734	-496.5638	-6.709584	497717.1	14.62783	0.998199	0.999539	1.00046	1.0018	3.82385
314	0	-511.4589	-494.7744	-16.68454	563319.8	11.41197	0.998307	0.999567	1.00043	1.00169	4.722352
315	1	-507.6517	-500.0855	-7.566195	507814.4	11.80326	0.998217	0.999544	1.00046	1.00178	3.932312
316	0	-517.6022	-497.0921	-20.51008	397296.8	10.86428	0.997984	0.999484	1.00051	1.00202	5.091742
317	1	-509.5265	-500.2581	-9.268446	634358.4	12.50014	0.998405	0.999592	1.00041	1.0016	4.072158
318	0	-527.9272	-502.2111	-25.7161	616782.3	9.941824	0.998382	0.999586	1.00041	1.00162	5.651216
319	1	-529.6245	-510.1939	-19.43061	573706.1	9.436799	0.998322	0.999571	1.00043	1.00168	5.016542
320	0	-513.8456	-504.9909	-8.85469	869576.3	15.53694	0.998637	0.999652	1.00035	1.00136	3.924385
321	1	-522.1965	-509.568	-12.62853	422003.7	12.38546	0.998044	0.9995	1.0005	1.00196	4.345056
322	0	-517.6824	-496.9103	-20.77206	465255.9	9.380439	0.998137	0.999523	1.00048	1.00186	5.158322
323	1	-519.2243	-502.3635	-16.86075	467454.6	9.738016	0.998141	0.999525	1.00047	1.00186	4.75584
324	0	-519.0153	-501.9933	-17.02198	942714.1	12.24105	0.998691	0.999665	1.00033	1.00131	4.708722
325	1	-526.7435	-512.9175	-13.82602	171052.2	8.730574	0.996928	0.999213	1.00078	1.00308	4.342176
326	0	-510.3943	-498.3489	-12.04534	871039.1	13.14791	0.998638	0.999652	1.00035	1.00136	4.268857
327	1	-516.0259	-497.5074	-18.51847	247351.1	10.98559	0.997445	0.999346	1.00065	1.00256	4.903565
328	0	-526.8546	-506.2926	-20.56199	615130.5	13.27074	0.99838	0.999586	1.00041	1.00162	4.904992
329	1	-510.8845	-504.6818	-6.20271	110138.9	13.00162	0.996172	0.999019	1.00098	1.00383	3.825873
330	0	-537.4076	-509.9347	-27.47293	967159.3	8.021119	0.998708	0.99967	1.00033	1.00129	5.906417
331	1	-534.6773	-505.3435	-29.3338	76471.03	10.85126	0.995407	0.998822	1.00117	1.0046	5.905607
332	0	-520.5091	-503.1504	-17.35868	862829.5	9.827237	0.998632	0.99965	1.00035	1.00137	4.808846
333	1	-527.8558	-494.5277	-33.32804	506784.8	8.865603	0.998215	0.999543	1.00046	1.00179	6.561024
334	0	-518.789	-498.8854	-19.90355	665757.4	10.38648	0.998443	0.999602	1.0004	1.00156	5.055938
335	1	-523.6162	-502.0414	-21.57486	204555	9.879511	0.997191	0.999281	1.00072	1.00281	5.23649
336	0	-512.9092	-492.3852	-20.52396	189107.1	8.740988	0.997079	0.999252	1.00075	1.00292	5.109987
337	1	-513.1788	-491.8726	-21.30617	631654.6	8.046154	0.998401	0.999591	1.00041	1.0016	5.140746
338	0	-519.6715	-504.7477	-14.92386	706041.9	13.08158	0.998488	0.999613	1.00039	1.00151	4.491843
339	1	-508.3856	-496.3041	-12.08144	828195.4	11.08653	0.998604	0.999643	1.00036	1.0014	4.318556
340	0	-506.7889	-506.7675	-0.0213335	98051.96	16.02771	0.995944	0.99896	1.00103	1.00406	3.345921
341	1	-502.0426	-494.0931	-7.949481	936749.9	11.08653	0.998687	0.999664	1.00034	1.00131	3.945855
342	0	-517.3464	-509.7305	-7.615921	997732.9	15.65002	0.998728	0.999675	1.00032	1.00127	3.839061
343	1	-496.9639	-486.8663	-10.09761	486913.3	9.826265	0.998179	0.999534	1.00046	1.00182	4.069884
344	0	-536.3621	-513.3974	-22.96468	727481.9	8.299123	0.99851	0.999619	1.00038	1.00149	5.368023
345	1	-507.2837	-502.6903	-4.593405	667761.8	13.6144	0.998445	0.999602	1.0004	1.00156	3.698984
346	0	-514.26	-487.8727	-26.38738	9731.815	10.6499	0.987145	0.99668	1.00326	1.01291	5.654688
347	1	-507.8349	-493.8993	-13.93563	437012	15.54023	0.998078	0.999508	1.00049	1.00192	4.251161
348	0	-521.7304	-508.9006	-12.82982	238188.1	13.67066	0.997397	0.999334	1.00066	1.00261	4.300811
349	1	-515.9191	-499.0672	-16.85182	158594.2	9.20782	0.99681	0.999183	1.00081	1.00319	4.730149
350	0	-512.8826	-501.5065	-11.37607	201338	11.38063	0.997169	0.999275	1.00072	1.00283	4.257135
351	1	-516.6286	-495.8816	-20.74708	3844.238	11.10077	0.979574	0.99469	1.00516	1.02057	5.099291
352	0	-512.6247	-495.6065	-17.0182	424163.7	11.53121	0.998049	0.999501	1.0005	1.00195	4.74636
353	1	-519.7822	-495.5575	-24.22475	366861.6	11.73471	0.997902	0.999463	1.00054	1.0021	5.350733
354	0	-537.5962	-514.5868	-23.00932	913254.4	7.723529	0.99867	0.99966	1.00034	1.00133	5.314131
355	1	-518.8133	-498.0261	-20.78715	311062.3	9.327882	0.997722	0.999417	1.00058	1.00228	5.15941
356	0	-520.0462	-499.242	-20.80426	788267.3	10.83516	0.998569	0.999634	1.00037	1.00143	5.120482
357	1	-525.1401	-497.7724	-27.36771	842987.8	7.239085	0.998616	0.999646	1.00035	1.00138	5.828847
358	0	-536.5379	-506.736	-29.80187	131485.9	7.256361	0.996497	0.999102	1.00089	1.00351	6.166698
359	1	-521.502	-499.9515	-21.55054	375197.1	8.44262	0.997926	0.999469	1.00053	1.00208	5.209442
360	0	-524.696	-502.1627	-22.53331	196813.2	8.187876	0.997136	0.999267	1.00073	1.00287	5.306933
361	1	-530.7697	-507.0639	-23.70577	779783.1	8.662297	0.998561	0.999632	1.00037	1.00144	5.472299
362	0	-526.6433	-509.0444	-17.59889	129018.7	14.56725	0.996463	0.999094	1.0009	1.00354	4.573574
363	1	-513.9319	-494.2829	-19.64897	548759.1	11.70597	0.998285	0.999561	1.00044	1.00172	4.962785
364	0	-526.9819	-507.7361	-19.24589	565180.2	10.29739	0.99831	0.999568	1.00043	1.00169	4.994878
365	1	-510.2094	-493.0838	-17.12552	900092.8	8.289423	0.998661	0.999657	1.00034	1.00134	4.662933
366	0	-518.8033	-509.1214	-9.681955	379104.4	12.09362	0.997936	0.999472	1.00053	1.00207	4.110531
367	1	-517.1064	-496.6996	-20.40687	415611.7	8.805814	0.998029	0.999496	1.0005	1.00197	5.100394
368	0	-520.5872	-511.5777	-9.009545	621224.6	11.77395	0.998388	0.999588	1.00041	1.00161	4.054417
369	1	-522.7981	-501.5166	-21.28156	923114.1	8.47084	0.998677	0.999662	1.00034	1.00132	5.179758
370	0	-531.5222	-508.5348	-22.98742	707402	7.094087	0.998489	0.999614	1.00039	1.00151	5.189158
371	1	-510.7847	-497.6037	-13.181	64246.81	10.86721	0.99499	0.998715	1.00128	1.00502	4.417159
372	0	-511.8329	-504.6029	-7.230005	203963.2	10.12751	0.997187	0.99928	1.00072	1.00282	3.811788
373	1	-514.2672	-501.2265	-13.04069	575023.7	10.93006	0.998324	0.999571	1.00043	1.00168	4.40468
374	0	-503.5239	-490.5807	-12.94329	4496.256	10.73839	0.981108	0.995095	1.00478	1.01902	4.393777
375	1	-510.3961	-495.8704	-14.52566	689897.6	12.70608	0.99847	0.999609	1.00039	1.00153	4.48226
376	0	-513.7087	-499.7978	-13.91093	42370.92	10.45124	0.993832	0.998416	1.00157	1.00618	4.480313
377	1	-516.6017	-502.9453	-13.65642	402568.7	11.73427	0.997997	0.999488	1.00051	1.002	4.450141
378	0	-516.2344	-505.5225	-10.71188	345009.9	10.95802	0.997837	0.999446	1.00055	1.00216	4.192301
379	1	-513.0265	-504.5525	-8.474009	293378.2	11.76943	0.997654	0.9994	1.0006	1.00235	4.008885
380	0	-534.4936	-507.5049	-26.98865	689576.5	8.742268	0.99847	0.999609	1.00039	1.00153	5.84954
381	1	-520.1619	-503.2615	-16.90043	586722.3	10.73267	0.998341	0.999576	1.00042	1.00166	4.762393
382	0	-517.5542	-494.8973	-22.65698	200309	11.34779	0.997161	0.999273	1.00072	1.00284	5.251154
383	1	-528.3731	-503.0971	-25.27603	233870.7	12.80287	0.997373	0.999327	1.00067	1.00263	5.316776
384	0	-510.3938	-488.996	-21.39775	370112.6	9.019067	0.997911	0.999466	1.00053	1.00209	5.220242
385	1	-512.1546	-496.7543	-15.40033	943222.9	13.87118	0.998691	0.999665	1.00033	1.00131	4.474598
386	0	-511.6509	-489.4745	-22.17644	435112.7	8.749032	0.998074	0.999507	1.00049	1.00193	5.299343
387	1	-524.5869	-501.3224	-23.26444	885166.6	7.834219	0.998649	0.999655	1.00034	1.00135	5.361421
388	0	-502.7769	-492.8222	-9.954703	699117.7	11.00379	0.99848	0.999611	1.00039	1.00152	4.124539
389	1	-520.4324	-488.6179	-31.81442	121542.4	6.29319	0.996356	0.999066	1.00093	1.00365	6.306824
390	0	-497.2166	-488.737	-8.479625	827553.5	10.38438	0.998603	0.999643	1.00036	1.0014	3.955901
391	1	-532.8066	-506.9652	-25.84143	983116.7	8.339609	0.998718	0.999672	1.00033	1.00128	5.715703
392	0	-510.0204	-497.7109	-12.3095	83455.78	10.33864	0.995603	0.998873	1.00112	1.0044	4.322954
393	1	-518.9791	-495.8567	-23.12241	230764.2	8.301439	0.997355	0.999323	1.00067	1.00265	5.387184
394	0	-510.2548	-496.4062	-13.84862	258869.2	10.44799	0.997503	0.999361	1.00064	1.0025	4.474286
395	1	-509.1535	-498.6235	-10.53004	440748.3	13.55398	0.998086	0.99951	1.00049	1.00192	4.137628
396	0	-516.7545	-500.096	-16.65842	807839.3	9.936355	0.998586	0.999638	1.00036	1.00141	4.740043
397	1	-523.0313	-498.9348	-24.09652	16263.99	8.084264	0.990051	0.997437	1.00253	1.00998	5.490537
398	0	-509.0404	-499.2281	-9.812261	268251.5	12.36699	0.997547	0.999372	1.00063	1.00246	4.117964
399	1	-512.0172	-500.8078	-11.20941	581436.7	12.36534	0.998334	0.999574	1.00043	1.00167	4.230979
400	0	-504.582	-488.7534	-15.82858	199144	13.70508	0.997153	0.999271	1.00073	1.00285	4.517672
401	1	-520.632	-491.2573	-29.37465	757899.8	8.48428	0.99854	0.999627	1.00037	1.00146	6.134657
402	0	-522.0978	-499.1117	-22.9861	925363.5	9.971864	0.998679	0.999662	1.00034	1.00132	5.37525
403	1	-517.1165	-494.6169	-22.49964	263688.6	8.419682	0.997526	0.999367	1.00063	1.00248	5.320423
404	0	-509.559	-495.0536	-14.50541	924978.6	12.22348	0.998679	0.999662	1.00034	1.00132	4.503906
405	1	-518.6064	-499.8676	-18.73875	369073.7	9.893568	0.997908	0.999465	1.00053	1.00209	4.949433
406	0	-506.6693	-496.9624	-9.706893	709648.5	12.73315	0.998492	0.999614	1.00038	1.00151	4.102387
407	1	-519.2236	-495.5592	-23.66441	477912.5	9.591341	0.998162	0.99953	1.00047	1.00184	5.460282
408	0	-512.8203	-500.3218	-12.49851	586397	13.11968	0.998341	0.999576	1.00042	1.00166	4.304659
409	1	-516.521	-498.6059	-17.91512	463714.6	9.412256	0.998134	0.999523	1.00048	1.00187	4.855022
410	0	-537.4689	-509.7316	-27.7373	564957.3	7.900272	0.998309	0.999568	1.00043	1.00169	5.935288
411	1	-519.635	-500.5738	-19.06119	554557.1	8.758474	0.998294	0.999564	1.00044	1.00171	4.94401
412	0	-537.5586	-505.3931	-32.16554	853011.7	7.887966	0.998624	0.999648	1.00035	1.00138	6.496173
413	1	-523.2266	-504.9574	-18.26921	645912.9	9.770188	0.998419	0.999596	1.0004	1.00158	4.900897
414	0	-525.4899	-510.4698	-15.02009	971587.6	12.39195	0.998711	0.99967	1.00033	1.00129	4.537824
415	1	-509.6651	-490.3317	-19.33338	677394.4	11.15214	0.998456	0.999605	1.00039	1.00154	4.96923
416	0	-516.834	-501.8734	-14.96062	310090.1	10.44488	0.997718	0.999416	1.00058	1.00228	4.580689
417	1	-513.5854	-502.2725	-11.31286	279307.8	14.19816	0.997596	0.999385	1.00061	1.00241	4.162747
418	0	-525.9824	-501.8129	-24.16944	948274.7	10.36509	0.998695	0.999666	1.00033	1.00131	5.468205
419	1	-514.6688	-504.3902	-10.2786	52358.94	12.20259	0.99445	0.998576	1.00141	1.00556	4.158423
420	0	-516.3034	-500.575	-15.72849	45664.1	11.55954	0.994058	0.998474	1.00151	1.00595	4.633492
421	1	-526.5909	-505.7176	-20.87321	230979.6	11.2679	0.997356	0.999323	1.00067	1.00265	5.099519
422	0	-528.9306	-506.4894	-22.44116	344940.9	9.155605	0.997837	0.999446	1.00055	1.00217	5.33707
423	1	-512.8361	-497.8567	-14.97933	340989.9	9.880348	0.997824	0.999443	1.00056	1.00218	4.568927
424	0	-542.1164	-513.6467	-28.46971	194636.9	7.430239	0.99712	0.999263	1.00073	1.00288	6.000953
425	1	-514.5248	-495.7005	-18.82428	213675.9	8.917001	0.997252	0.999296	1.0007	1.00275	4.928587
426	0	-543.9965	-513.1631	-30.83337	597244.3	8.042322	0.998356	0.999579	1.00042	1.00165	6.324902
427	1	-517.8852	-498.3564	-19.52877	273424.1	7.867651	0.99757	0.999378	1.00062	1.00243	4.890579
428	0	-521.2654	-498.1163	-23.14914	778911.3	8.666413	0.99856	0.999632	1.00037	1.00144	5.408172
429	1	-505.0747	-494.6381	-10.43657	513334.9	10.28065	0.998226	0.999546	1.00045	1.00177	4.138383
430	0	-530.2681	-500.9458	-29.32233	706529.4	7.206584	0.998488	0.999613	1.00039	1.00151	6.095419
431	1	-525.2652	-505.4497	-19.81551	333150.9	9.435179	0.997799	0.999437	1.00056	1.0022	5.057304
432	0	-536.6444	-510.532	-26.11248	58766.85	6.55729	0.994761	0.998656	1.00133	1.00525	5.494931
433	1	-531.4209	-508.7691	-22.65177	746468.5	9.011515	0.998529	0.999624	1.00038	1.00147	5.359201
434	0	-518.084	-496.8597	-21.22431	831525.5	9.586041	0.998606	0.999644	1.00036	1.00139	5.205923
435	1	-519.7995	-505.6782	-14.12137	874880	10.07238	0.998641	0.999653	1.00035	1.00136	4.490292
436	0	-508.542	-491.2078	-17.33413	310795.8	10.97085	0.997721	0.999417	1.00058	1.00228	4.796226
437	1	-512.0637	-494.5222	-17.5415	799888.9	9.0976	0.998579	0.999637	1.00036	1.00142	4.798179
438	0	-517.8148	-497.9264	-19.8884	645686	8.047778	0.998419	0.999596	1.0004	1.00158	4.964778
439	1	-529.7338	-500.232	-29.50182	67972.16	8.378631	0.995129	0.998751	1.00124	1.00488	6.153438
440	0	-520.3987	-500.0668	-20.33187	540146.2	8.45403	0.998271	0.999558	1.00044	1.00173	5.066136
441	1	-526.5677	-511.3407	-15.227	928547.2	9.040059	0.998681	0.999663	1.00034	1.00132	4.53817
442	0	-524.094	-505.485	-18.609	73013.62	10.00968	0.9953	0.998795	1.0012	1.00471	4.936185
443	1	-532.3826	-504.5008	-27.88183	458371.8	8.579221	0.998123	0.99952	1.00048	1.00188	5.956703
444	0	-516.5497	-493.7337	-22.81601	961582	9.428811	0.998704	0.999669	1.00033	1.0013	5.375429
445	1	-530.3768	-502.6546	-27.72215	784180	9.668867	0.998565	0.999633	1.00037	1.00144	5.877032
446	0	-521.8481	-498.2445	-23.60361	350190.7	11.69312	0.997853	0.999451	1.00055	1.00215	5.30187
447	1	-517.1363	-496.4162	-20.72005	296166.1	9.125275	0.997665	0.999402	1.0006	1.00234	5.14832
448	0	-517.1913	-496.8847	-20.30654	577638.9	9.610447	0.998328	0.999572	1.00043	1.00167	5.110192
449	1	-519.8488	-491.1798	-28.66897	128208.4	7.513713	0.996452	0.999091	1.0009	1.00355	6.034412
450	0	-509.518	-494.2457	-15.27227	322384.7	11.95049	0.997762	0.999427	1.00057	1.00224	4.579138
451	1	-516.9655	-503.5643	-13.40129	969944.6	11.78584	0.99871	0.99967	1.00033	1.00129	4.427122
452	0	-524.8964	-497.2766	-27.61978	514565.2	7.468461	0.998229	0.999547	1.00045	1.00177	5.890452
453	1	-519.026	-510.2707	-8.755242	443134.6	10.95456	0.998091	0.999512	1.00049	1.00191	4.013604
454	0	-503.3578	-493.8742	-9.483567	481399.5	11.29525	0.998169	0.999531	1.00047	1.00183	4.089277
455	1	-508.8315	-500.6649	-8.166654	250361	12.31072	0.997461	0.99935	1.00065	1.00254	3.985136
456	0	-510.7439	-497.1081	-13.63586	550921.9	10.32096	0.998288	0.999562	1.00044	1.00171	4.450756
457	1	-508.3091	-493.9169	-14.39224	583622	10.84933	0.998337	0.999575	1.00042	1.00166	4.52867
458	0	-516.4225	-496.8023	-19.62027	764580.6	7.589234	0.998547	0.999628	1.00037	1.00145	4.847271
459	1	-521.0448	-498.354	-22.69078	758974.6	9.181078	0.998541	0.999627	1.00037	1.00146	5.364329
460	0	-520.6704	-500.5121	-20.1583	242327.9	8.210083	0.997419	0.999339	1.00066	1.00258	5.019583
461	1	-528.8274	-505.2632	-23.56427	798190.4	11.57346	0.998578	0.999636	1.00036	1.00142	5.310029
462	0	-520.1443	-491.772	-28.37229	169268.6	7.180149	0.996912	0.999209	1.00079	1.00309	5.96018
463	1	-520.5468	-505.4325	-15.11429	74520.01	13.63378	0.995347	0.998807	1.00119	1.00466	4.47044
464	0	-510.305	-491.2672	-19.03772	420095	10.99675	0.99804	0.999498	1.0005	1.00196	4.950312
465	1	-521.5586	-505.7889	-15.76971	646761.8	9.439921	0.99842	0.999596	1.0004	1.00158	4.628793
466	0	-513.3775	-498.4723	-14.90524	230268.4	13.64442	0.997352	0.999322	1.00068	1.00265	4.454393
467	1	-512.8409	-500.656	-12.18498	433317.5	12.75475	0.99807	0.999506	1.00049	1.00193	4.296165
468	0	-510.4753	-489.4792	-20.99609	965463.5	9.91267	0.998707	0.999669	1.00033	1.00129	5.177157
