Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
370	-21812.9	-21805.65	-7.258645	5.514367e+07	0.0996935	0.130543	0.114494	0.0741398	0.108638	0.123531	0.185589	0.0963696	0.120128	0.0992612	0.170978	0.113158	0.127328	0.169334	0.154937	0.0896185	0.0843589	0.122894	0.144738	0.13181	0.175528	0.140137	0.258335	0.0868477	0.0995466	0.0466309	0.0639327	0.0212874	0.0359158	0.0821458	0.0202413	0.135134	0.0576589	0.0515582	0.0162752	0.0183069	0.0342963	0.0628799	0.0372136	0.0331395	0.0180385	0.0386391	0.0353988	0.106369	0.306822	0.0743853	0.0189173	0.467457	0.0260499	0.999829	0.999956	1.00004	1.00017	0.299751	0.306431	0.130381	0.263437	0.3894081	4.030629
380	-21821.6	-21814.2	-7.401147	4.53913e+07	0.092836	0.103333	0.102745	0.0846371	0.092563	0.148308	0.183155	0.0971625	0.136715	0.112996	0.165551	0.131839	0.106776	0.12612	0.141734	0.102686	0.105596	0.122894	0.121653	0.192944	0.217853	0.124464	0.259399	0.0906007	0.0746626	0.0447128	0.0527756	0.0150012	0.033141	0.0697198	0.0208785	0.161913	0.0576762	0.0542357	0.014179	0.0226051	0.0360672	0.0699545	0.0400972	0.0316268	0.0256404	0.0282878	0.0271446	0.105153	0.308298	0.0735355	0.0175063	0.462117	0.03339	0.999811	0.999952	1.00005	1.00019	0.299687	0.307761	0.127972	0.26458	0.3894081	4.04488
390	-21821.47	-21818.38	-3.092742	4.6776e+07	0.0673262	0.103333	0.107492	0.0678506	0.0956002	0.109632	0.154928	0.079813	0.131109	0.0748104	0.151367	0.10015	0.106156	0.117581	0.138005	0.0822191	0.0792933	0.127003	0.101444	0.122426	0.18232	0.124464	0.222319	0.0922359	0.0888265	0.038348	0.0498323	0.0133274	0.0167191	0.0894454	0.0132468	0.148398	0.0887077	0.0498647	0.0254994	0.0228567	0.0425498	0.0442531	0.0266515	0.0259817	0.0245773	0.0352419	0.0308341	0.108453	0.300799	0.0758428	0.013788	0.476616	0.024501	0.999814	0.999953	1.00005	1.00019	0.303326	0.311498	0.137364	0.247812	0.4370043	3.614039
400	-21816.34	-21812.87	-3.469386	5.85182e+07	0.0971367	0.0976857	0.101263	0.0779121	0.080395	0.125847	0.167343	0.0886144	0.11369	0.0841154	0.178393	0.0987844	0.108249	0.153865	0.131842	0.0858867	0.0810348	0.109676	0.0971452	0.1326	0.16958	0.122927	0.222319	0.108235	0.0830783	0.0280335	0.0563891	0.0207343	0.0407003	0.0760393	0.0177551	0.115679	0.056684	0.040919	0.00845116	0.0191396	0.0425498	0.0507595	0.0440074	0.0231892	0.0282619	0.0478653	0.0169296	0.107836	0.286585	0.0770073	0.0326114	0.473905	0.0220551	0.999834	0.999957	1.00004	1.00017	0.303636	0.310098	0.123841	0.262425	0.4323932	3.651704
410	-21813.16	-21808.67	-4.481595	4.236207e+07	0.0936643	0.0976857	0.112395	0.0830047	0.068994	0.128848	0.157941	0.0672518	0.12035	0.0996092	0.171327	0.112597	0.130053	0.145551	0.142683	0.0798632	0.0960183	0.121927	0.124162	0.139925	0.18585	0.119643	0.212525	0.106841	0.0987619	0.0301125	0.0615496	0.0178943	0.034485	0.059997	0.0242738	0.110551	0.068223	0.0389254	0.00716151	0.0306645	0.0305445	0.0653337	0.0257354	0.0175599	0.0324348	0.0361471	0.0438604	0.108479	0.29927	0.0798989	0.0226234	0.467618	0.0221109	0.999805	0.99995	1.00005	1.0002	0.299458	0.302668	0.131854	0.26602	0.4279006	3.752924
420	-21810.68	-21806.51	-4.164719	4.023777e+07	0.090615	0.100816	0.0956696	0.0747491	0.0834027	0.123649	0.166171	0.080059	0.115914	0.0901168	0.178359	0.111214	0.123818	0.148082	0.129324	0.0787163	0.0983937	0.109148	0.107849	0.145832	0.175387	0.121557	0.232758	0.0994564	0.0906752	0.0254567	0.0560501	0.00581619	0.0257406	0.0650983	0.0252407	0.127619	0.0806642	0.0428857	0.0216889	0.020457	0.0382233	0.0701762	0.0277405	0.0237746	0.02929	0.0439562	0.0196271	0.107567	0.316277	0.0718902	0.0184155	0.463686	0.0221642	0.999799	0.999949	1.00005	1.0002	0.303249	0.308135	0.126616	0.262	0.4370283	3.721237
430	-21811.31	-21805.13	-6.180039	4.441664e+07	0.105605	0.128515	0.133866	0.0751296	0.0950115	0.127765	0.161583	0.0821244	0.150134	0.0872931	0.160577	0.105601	0.10534	0.146465	0.15537	0.0844345	0.076739	0.135499	0.122789	0.145123	0.220773	0.121557	0.238359	0.115627	0.0909338	0.0383447	0.0490519	0.0204493	0.0189845	0.0553297	0.0280397	0.155441	0.0565408	0.0466206	0.0252267	0.0210675	0.0382233	0.0527456	0.0248478	0.0355815	0.0212363	0.043483	0.0193412	0.106177	0.320984	0.0722546	0.0205645	0.453448	0.0265722	0.999809	0.999951	1.00005	1.00019	0.298839	0.303654	0.118743	0.278765	0.406234	3.922769
440	-21818.47	-21811.65	-6.821442	5.691555e+07	0.0903813	0.118934	0.134762	0.0713319	0.0933888	0.128906	0.184012	0.0988274	0.115052	0.103467	0.172811	0.115688	0.113883	0.153548	0.159928	0.0834879	0.0903932	0.118777	0.139546	0.162787	0.204115	0.111398	0.262805	0.10542	0.0836579	0.0417352	0.048499	0.030898	0.0252332	0.0622773	0.0164729	0.143932	0.0690257	0.0311233	0.00785415	0.0226801	0.0568602	0.0942238	0.0179182	0.0382989	0.0298994	0.00565013	0.0270208	0.106033	0.32504	0.0739762	0.0184337	0.454831	0.0216857	0.999832	0.999957	1.00004	1.00017	0.297371	0.310871	0.121983	0.269775	0.395775	3.986909
450	-21826	-21820.33	-5.67629	5.92629e+07	0.104408	0.100299	0.130361	0.0840426	0.0927706	0.122058	0.176095	0.105693	0.113538	0.103467	0.179401	0.133143	0.0987061	0.142083	0.128168	0.0735392	0.0903932	0.103963	0.108356	0.124827	0.204115	0.102939	0.225585	0.100498	0.0944294	0.0591436	0.0714343	0.0238733	0.0158323	0.0761941	0.0146286	0.143845	0.0612438	0.0514972	0.0344875	0.0493992	0.0485946	0.0404289	0.0244828	0.0417075	0.0218374	0.0207782	0.0301082	0.104538	0.320454	0.0729326	0.0301968	0.448415	0.0234639	0.999835	0.999958	1.00004	1.00016	0.307373	0.306445	0.120246	0.265935	0.3995593	3.872394
460	-21820.03	-21813.38	-6.649733	6.360898e+07	0.0909529	0.135591	0.114661	0.0707901	0.0903231	0.13414	0.149055	0.0999679	0.111446	0.094374	0.151904	0.117819	0.161231	0.145446	0.157526	0.0690433	0.0819001	0.133623	0.120391	0.155872	0.221106	0.126447	0.22423	0.0928903	0.0935414	0.0484884	0.0569594	0.0123314	0.0269563	0.0613308	0.0261471	0.182934	0.060235	0.0309384	0.0185545	0.0317292	0.0390357	0.0665618	0.0204766	0.0438773	0.0219977	0.0399499	0.0369644	0.0937558	0.330245	0.0698699	0.023995	0.459411	0.0227236	0.999841	0.99996	1.00004	1.00016	0.307183	0.306256	0.120172	0.266388	0.3933216	3.969738
470	-21815.38	-21807.89	-7.485541	5.273208e+07	0.0952991	0.130082	0.110792	0.0839333	0.100475	0.13414	0.150134	0.0890539	0.116285	0.109309	0.166929	0.106488	0.108672	0.164353	0.157303	0.092532	0.098689	0.12575	0.121642	0.143226	0.205737	0.113959	0.234534	0.0931137	0.131222	0.0508925	0.0676531	0.0151624	0.0217236	0.07373	0.034816	0.161945	0.0640687	0.0616226	0.0328287	0.0271686	0.0440462	0.0670926	0.0137814	0.0509925	0.0336855	0.0236863	0.0247689	0.102142	0.318174	0.0724514	0.0231179	0.450937	0.0331782	0.999825	0.999955	1.00004	1.00018	0.310565	0.305957	0.120055	0.263423	0.3872729	4.053319
480	-21814.95	-21808.75	-6.196136	7.702516e+07	0.100097	0.143578	0.127765	0.0795249	0.0841626	0.14778	0.14207	0.0957744	0.115106	0.112559	0.170052	0.120516	0.115438	0.143979	0.129111	0.0854776	0.102037	0.126625	0.12663	0.134937	0.197139	0.108975	0.230994	0.102637	0.109513	0.0524185	0.0716589	0.0175131	0.00534314	0.0695818	0.0381445	0.12884	0.0590206	0.0335235	0.0170852	0.0278064	0.0440462	0.0614042	0.0215325	0.035994	0.0393913	0.0231166	0.0254844	0.104498	0.316876	0.0721559	0.0163825	0.464061	0.0260277	0.999855	0.999962	1.00004	1.00014	0.314787	0.296161	0.121386	0.267667	0.3928529	3.924379
490	-21815.63	-21810.35	-5.278221	7.202454e+07	0.0984166	0.121716	0.105177	0.0813785	0.102385	0.128171	0.177934	0.109787	0.128765	0.0941993	0.149447	0.120961	0.10268	0.11884	0.137103	0.0796062	0.0904334	0.134348	0.127518	0.134937	0.179587	0.146734	0.20836	0.105234	0.0781687	0.033794	0.0718878	0.0149349	0.0259064	0.0674867	0.0166036	0.141473	0.0655443	0.0353535	0.0148562	0.0287962	0.0391708	0.0510375	0.0367414	0.0280063	0.0302742	0.0448385	0.0239972	0.109127	0.299073	0.0731689	0.0216626	0.470576	0.0263931	0.999851	0.999961	1.00004	1.00015	0.31574	0.298589	0.128357	0.257315	0.4003344	3.832587
500	-21815.79	-21811.28	-4.508078	7.810638e+07	0.100099	0.109717	0.105589	0.0821495	0.0832205	0.142141	0.148688	0.0694511	0.114719	0.085933	0.160896	0.103717	0.120058	0.138974	0.114617	0.0920929	0.0904334	0.106539	0.125568	0.130778	0.21148	0.0966762	0.236701	0.10082	0.0643727	0.0200083	0.0687673	0.0248928	0.0431451	0.0809888	0.0246831	0.160357	0.055237	0.0360228	0.020497	0.0161141	0.0534322	0.0555567	0.0300407	0.0332257	0.0281026	0.0340793	0.0349915	0.109416	0.298246	0.0708203	0.0170321	0.471822	0.0326633	0.999856	0.999963	1.00004	1.00014	0.314971	0.298612	0.128045	0.258373	0.4273529	3.755573
510	-21816.16	-21810.16	-6.001795	6.549703e+07	0.075507	0.124334	0.104682	0.0751603	0.0949031	0.145743	0.140337	0.0998964	0.122122	0.0964217	0.147627	0.138633	0.107673	0.162684	0.131011	0.104496	0.104917	0.133538	0.119277	0.152734	0.178684	0.129709	0.236701	0.087808	0.0869092	0.0371225	0.0636224	0.0172374	0.0220072	0.0903718	0.0329979	0.138653	0.0721434	0.0359306	0.0193353	0.0218202	0.0305173	0.0533684	0.0272326	0.0500455	0.0248628	0.036585	0.0295815	0.104107	0.297598	0.0672273	0.0226817	0.481338	0.0270477	0.999843	0.99996	1.00004	1.00016	0.319073	0.294316	0.125693	0.260918	0.4105301	3.904944
520	-21823.49	-21816.84	-6.654573	5.22141e+07	0.105158	0.148719	0.118669	0.0593606	0.0972339	0.137278	0.140881	0.09317	0.115208	0.112973	0.173463	0.122563	0.10412	0.16068	0.114989	0.081063	0.0889205	0.124915	0.132122	0.151372	0.184404	0.118948	0.215696	0.117506	0.11166	0.056241	0.0798447	0.02286	0.0226919	0.0762369	0.0156102	0.150664	0.082614	0.0439363	0.0155645	0.0280002	0.0404497	0.0685161	0.0180015	0.0567829	0.0218299	0.0192096	0.020096	0.106503	0.284736	0.0737632	0.0203127	0.480598	0.0340861	0.999824	0.999955	1.00004	1.00018	0.307625	0.306905	0.129228	0.256242	0.3978047	3.970222
530	-21830.96	-21824.17	-6.785662	5.984992e+07	0.0980995	0.121053	0.134734	0.0936494	0.138207	0.150675	0.147852	0.10651	0.132353	0.122909	0.160341	0.122335	0.0862116	0.142907	0.124809	0.0721473	0.0874228	0.133044	0.138143	0.158349	0.206212	0.140068	0.20521	0.103346	0.104091	0.0348068	0.0520615	0.0272053	0.0185475	0.0742439	0.00671222	0.158779	0.0594704	0.0439363	0.0109035	0.0435043	0.0293035	0.0506769	0.0146061	0.0383925	0.0249676	0.0447097	0.0198271	0.108678	0.290551	0.0752695	0.0213169	0.478891	0.0252933	0.999836	0.999958	1.00004	1.00016	0.302668	0.301959	0.136921	0.258451	0.3959059	3.983331
540	-21816.47	-21810.33	-6.133232	5.221649e+07	0.101745	0.135722	0.114867	0.0900992	0.0912964	0.132684	0.188215	0.0820482	0.134585	0.101857	0.149454	0.122411	0.131161	0.140485	0.131937	0.0984779	0.0787088	0.113011	0.142088	0.170583	0.194737	0.120657	0.243881	0.101807	0.0834449	0.0303237	0.0402729	0.0174085	0.0293395	0.0668268	0.00889931	0.118312	0.0572139	0.0402703	0.0154601	0.0276412	0.0502497	0.062628	0.0295876	0.0383925	0.0284267	0.0302401	0.0306341	0.111328	0.296031	0.076689	0.0224579	0.469412	0.0240829	0.999824	0.999955	1.00005	1.00018	0.304567	0.29758	0.13778	0.260073	0.4066715	3.918088
550	-21814.51	-21809.5	-5.011347	5.360017e+07	0.0971399	0.113895	0.130888	0.0686397	0.101779	0.161434	0.155455	0.0772481	0.118818	0.0837356	0.167832	0.115747	0.0935958	0.151564	0.136383	0.0891112	0.0720471	0.10486	0.127551	0.144181	0.213275	0.144299	0.215295	0.0959325	0.0764398	0.0235668	0.0649107	0.0194637	0.0295151	0.083369	0.0151344	0.109172	0.0647031	0.0451268	0.0128865	0.0204026	0.0424125	0.0666929	0.0270003	0.0420048	0.0281634	0.025702	0.0285278	0.108661	0.291485	0.0755116	0.021233	0.482323	0.0207863	0.999826	0.999956	1.00004	1.00017	0.303473	0.295951	0.137026	0.263551	0.4177709	3.8059
560	-21819.37	-21814.88	-4.4924	6.04519e+07	0.103352	0.110319	0.112863	0.0744972	0.0807731	0.134001	0.140109	0.0898483	0.129692	0.107087	0.151346	0.1086	0.118749	0.152864	0.165339	0.0609727	0.0637541	0.159903	0.126614	0.132797	0.208801	0.123511	0.175201	0.0927787	0.100447	0.0396659	0.0458961	0.0238881	0.0318943	0.0661445	0.0185912	0.122357	0.0647031	0.0343541	0.0218814	0.0183413	0.0413218	0.0537545	0.0230325	0.0406286	0.0286152	0.0280586	0.0266554	0.0962825	0.319477	0.0714616	0.0262937	0.466088	0.0203972	0.999836	0.999957	1.00004	1.00016	0.314419	0.304926	0.119658	0.260997	0.4164676	3.754005
570	-21812.11	-21806.67	-5.444676	4.599071e+07	0.0825221	0.110071	0.112892	0.0779239	0.108526	0.133654	0.184559	0.0853706	0.128883	0.103076	0.137218	0.128346	0.117047	0.128079	0.115824	0.0983158	0.0990598	0.112146	0.134407	0.140107	0.188536	0.112296	0.208912	0.114535	0.0834101	0.0299494	0.0611061	0.0203949	0.0394488	0.0664112	0.0180937	0.133998	0.0778179	0.0304135	0.0341261	0.0209471	0.0517355	0.0609386	0.0344506	0.0365073	0.037614	0.0197443	0.0298208	0.103774	0.313019	0.0757828	0.0303756	0.456666	0.020383	0.999812	0.999952	1.00005	1.00019	0.31034	0.305545	0.120746	0.263369	0.4183489	3.849233
580	-21811.15	-21805.57	-5.587167	5.335128e+07	0.106458	0.102574	0.123817	0.0773882	0.0883962	0.135439	0.161085	0.0770151	0.116724	0.105201	0.155382	0.134396	0.126272	0.133374	0.128404	0.0941583	0.0833017	0.128877	0.112386	0.137338	0.221087	0.133903	0.209169	0.0806308	0.106553	0.0348431	0.0430479	0.0301102	0.040284	0.0780527	0.0211076	0.149296	0.0733317	0.0414036	0.0282079	0.0181395	0.0369401	0.0478875	0.0137089	0.0472356	0.0316091	0.0222973	0.0266496	0.0953493	0.320667	0.06921	0.0277659	0.46666	0.0203481	0.999826	0.999955	1.00004	1.00017	0.307418	0.302668	0.12087	0.269044	0.4114927	3.863482
590	-21809.69	-21804.75	-4.940371	4.390225e+07	0.0965136	0.117751	0.0988097	0.0945228	0.0856081	0.126556	0.157499	0.0774916	0.128366	0.110193	0.143763	0.116964	0.132218	0.14557	0.125468	0.0874396	0.0849563	0.129577	0.137235	0.137338	0.173872	0.118687	0.218409	0.100493	0.0746204	0.0302881	0.058652	0.0222621	0.0318479	0.0656287	0.0253144	0.155137	0.0620265	0.045851	0.0162381	0.0143415	0.0421584	0.0564755	0.0187051	0.0424687	0.0427945	0.0251953	0.023497	0.0976301	0.33011	0.071639	0.0278844	0.446963	0.0257739	0.999808	0.999951	1.00005	1.00019	0.310099	0.305308	0.11936	0.265233	0.4050034	3.798802
600	-21817.03	-21811.07	-5.961122	6.106361e+07	0.0845153	0.128008	0.109483	0.0749086	0.0778045	0.137279	0.169177	0.0818977	0.115217	0.103712	0.15695	0.123789	0.114851	0.139087	0.127434	0.0855622	0.0894389	0.127438	0.134687	0.142232	0.201296	0.133063	0.227177	0.103643	0.0634319	0.0294937	0.0733988	0.0260465	0.0307086	0.0642594	0.0359017	0.167258	0.0621456	0.036643	0.0155012	0.0206639	0.0329702	0.075888	0.0356918	0.0576534	0.0382466	0.0170642	0.0292606	0.104659	0.311086	0.0744066	0.0282746	0.462543	0.0190314	0.999837	0.999958	1.00004	1.00016	0.317051	0.295652	0.125089	0.262208	0.4050034	3.900877
610	-21816.26	-21810.56	-5.700976	7.71863e+07	0.0839734	0.10919	0.118614	0.106035	0.0872753	0.131546	0.169599	0.0987022	0.115217	0.0906248	0.146591	0.110142	0.11166	0.0981312	0.134363	0.0750827	0.0945957	0.109712	0.143718	0.13691	0.215085	0.121842	0.239389	0.113267	0.104762	0.0342257	0.0509919	0.0146471	0.0338035	0.0830889	0.0258907	0.140903	0.0515831	0.0418968	0.0247028	0.0321955	0.0439504	0.05339	0.0243654	0.0580182	0.0313495	0.0308494	0.032985	0.106096	0.300901	0.0754289	0.028663	0.46178	0.0271307	0.999855	0.999963	1.00004	1.00014	0.313842	0.302412	0.122053	0.261694	0.4052683	3.874863
620	-21811.95	-21806.48	-5.473999	7.279014e+07	0.0846857	0.137534	0.116526	0.090551	0.0977936	0.127384	0.152044	0.075158	0.117457	0.101607	0.133672	0.122504	0.100604	0.132278	0.123346	0.0758394	0.0941926	0.112851	0.129742	0.143828	0.197644	0.121842	0.260471	0.0989446	0.0998276	0.0331271	0.0653345	0.0135754	0.0188288	0.0706468	0.0187125	0.154117	0.0586806	0.0396497	0.0209148	0.023071	0.0564824	0.0659125	0.0120946	0.0555147	0.0264462	0.0334301	0.0372996	0.0940776	0.321721	0.0693634	0.0288738	0.465176	0.0207887	0.999851	0.999962	1.00004	1.00015	0.309409	0.313708	0.11987	0.257013	0.4245176	3.852165
630	-21812.39	-21808.03	-4.351711	6.788638e+07	0.0731124	0.111555	0.118621	0.0844363	0.0901737	0.120407	0.154412	0.0952736	0.112289	0.104749	0.155988	0.10734	0.121306	0.141095	0.12449	0.0811675	0.0823449	0.134224	0.123714	0.141198	0.202865	0.121039	0.199549	0.101356	0.0632129	0.0303216	0.0544936	0.0161846	0.0217427	0.0618839	0.0296103	0.156587	0.0587893	0.0350266	0.0212991	0.023071	0.0355445	0.0694983	0.0504277	0.0386118	0.0264597	0.0258623	0.0186048	0.103779	0.321596	0.0732881	0.0239805	0.455029	0.0223278	0.999846	0.99996	1.00004	1.00015	0.324268	0.288406	0.12033	0.266996	0.4105578	3.739936
640	-21812.83	-21807.21	-5.622908	4.760281e+07	0.0941984	0.127187	0.130629	0.0829182	0.0908969	0.134065	0.17039	0.090058	0.126937	0.0944687	0.148509	0.111729	0.117936	0.136397	0.12928	0.0769237	0.0853306	0.134597	0.141388	0.154882	0.188557	0.11506	0.183456	0.110655	0.0808033	0.0386864	0.0601147	0.0219725	0.0296947	0.0860559	0.0231849	0.153946	0.0672648	0.0281436	0.0212991	0.0287697	0.0357016	0.0641893	0.015853	0.0349202	0.0334294	0.0318223	0.0347551	0.102054	0.311483	0.0720476	0.0167594	0.469782	0.0278734	0.999816	0.999953	1.00005	1.00018	0.314121	0.308911	0.123771	0.253197	0.4294528	3.867056
650	-21820.32	-21814.58	-5.733488	4.42751e+07	0.0889257	0.125581	0.126471	0.0857301	0.0773627	0.111719	0.154772	0.0780875	0.131433	0.0846392	0.167912	0.111828	0.102529	0.12386	0.133054	0.0733495	0.107459	0.140883	0.131802	0.128051	0.241235	0.125484	0.24192	0.11648	0.0889327	0.0381612	0.0443581	0.0153127	0.0278629	0.0868489	0.0255969	0.129925	0.0813829	0.0445337	0.0133726	0.0320247	0.03878	0.0534769	0.0144691	0.052252	0.0328661	0.027929	0.01946	0.101599	0.302785	0.0697141	0.0160247	0.487714	0.0221625	0.999809	0.999951	1.00005	1.00019	0.317858	0.300688	0.125244	0.25621	0.4193316	3.878114
660	-21823.27	-21818.63	-4.639094	5.635879e+07	0.0867405	0.110113	0.0969728	0.0705977	0.094616	0.125268	0.186351	0.0845725	0.102212	0.0881774	0.174098	0.109088	0.0947939	0.155964	0.1291	0.0739148	0.0845264	0.135306	0.15359	0.131532	0.201226	0.11886	0.189217	0.096409	0.0845505	0.0412127	0.0518251	0.0132617	0.045414	0.0744261	0.0184309	0.138492	0.0516776	0.0441117	0.0246017	0.00811441	0.0580113	0.0857245	0.0131494	0.052252	0.0372017	0.017102	0.0158699	0.113606	0.294652	0.0711822	0.0194823	0.476449	0.0246287	0.999831	0.999957	1.00004	1.00017	0.298336	0.310078	0.127375	0.264211	0.4138138	3.768674
670	-21824.47	-21819.35	-5.123274	5.397629e+07	0.0894805	0.089212	0.105654	0.0913858	0.0990265	0.134501	0.198325	0.0812342	0.124456	0.085848	0.178021	0.106101	0.12381	0.135545	0.121591	0.0893339	0.0935966	0.122159	0.146509	0.144274	0.176192	0.101554	0.190967	0.111061	0.109316	0.0379557	0.0518035	0.0221195	0.0297172	0.102744	0.0208866	0.120258	0.0658127	0.0318427	0.014998	0.0101568	0.0511615	0.063819	0.0262832	0.0332693	0.0329494	0.01472	0.03744	0.112443	0.294848	0.0704537	0.0224337	0.47727	0.0225512	0.999827	0.999956	1.00004	1.00017	0.297034	0.301304	0.1317	0.269961	0.4114808	3.817092
680	-21820.07	-21816.28	-3.791196	5.242351e+07	0.120728	0.0903136	0.107383	0.0728998	0.0809522	0.123634	0.15803	0.0894018	0.122353	0.0950933	0.149438	0.107248	0.113165	0.128232	0.126786	0.076701	0.0784349	0.133349	0.102962	0.130724	0.196613	0.113045	0.198674	0.107426	0.0736936	0.0476083	0.0452297	0.0227262	0.0367345	0.0759699	0.0209925	0.132425	0.0344381	0.0368506	0.0387957	0.0286139	0.0430383	0.0677297	0.0169726	0.0441935	0.0346967	0.0323313	0.0272582	0.109931	0.315483	0.0786229	0.020819	0.455701	0.0194425	0.999825	0.999955	1.00004	1.00018	0.311052	0.301166	0.125095	0.262687	0.427731	3.683885
690	-21820.87	-21813.52	-7.352567	3.856205e+07	0.0922694	0.125561	0.101941	0.0824482	0.0913103	0.13256	0.188524	0.0982665	0.116415	0.0786965	0.170449	0.130065	0.101436	0.147796	0.13713	0.0713939	0.074682	0.108063	0.146311	0.151209	0.207576	0.13781	0.236963	0.13121	0.103928	0.0422784	0.0701349	0.0329894	0.0319376	0.0667347	0.0361831	0.161523	0.0562701	0.0410415	0.0142799	0.0240403	0.0527465	0.0513368	0.0123953	0.0749303	0.0279483	0.0434188	0.0358187	0.0930317	0.317947	0.0831585	0.0216622	0.45926	0.0249399	0.999795	0.999947	1.00005	1.0002	0.296048	0.318259	0.119862	0.265832	0.4046075	4.040022
700	-21813.82	-21808.26	-5.559257	4.926097e+07	0.0829241	0.125561	0.118326	0.0677398	0.0754028	0.12387	0.151536	0.0836273	0.115202	0.113402	0.166789	0.126284	0.111443	0.142222	0.127669	0.0660179	0.106394	0.119852	0.129628	0.135829	0.168897	0.115729	0.277933	0.104642	0.0990456	0.0386248	0.0582435	0.0288273	0.0284946	0.083768	0.0209826	0.15658	0.0456353	0.0275873	0.0284752	0.0311459	0.0463464	0.0595424	0.0232859	0.0325207	0.0255297	0.0343302	0.0348072	0.0983671	0.303145	0.0783549	0.025883	0.469993	0.0242566	0.999819	0.999954	1.00005	1.00018	0.312233	0.310721	0.118114	0.258932	0.4092225	3.860691
710	-21811.8	-21806.33	-5.470633	6.402063e+07	0.073282	0.0936471	0.133189	0.0772402	0.0823501	0.124731	0.164571	0.0959352	0.136359	0.0853225	0.190637	0.112566	0.104636	0.129215	0.124018	0.0855657	0.0880875	0.131862	0.110446	0.156635	0.177874	0.125558	0.249196	0.121196	0.0928173	0.0363906	0.0605616	0.0252243	0.0314611	0.0702754	0.0218008	0.167338	0.0724638	0.0350196	0.0124706	0.0297773	0.0372598	0.0453985	0.0223856	0.0429848	0.0311601	0.0205142	0.0224052	0.098631	0.299372	0.0693262	0.0248227	0.482915	0.0249337	0.999841	0.999959	1.00004	1.00016	0.317778	0.306692	0.12647	0.24906	0.4102543	3.851828
720	-21819.84	-21814.93	-4.913737	5.896953e+07	0.0748181	0.132717	0.122521	0.0691993	0.0806638	0.126547	0.164571	0.101598	0.125716	0.0724851	0.156956	0.101559	0.0944011	0.143379	0.143684	0.0928711	0.104218	0.143684	0.119109	0.12224	0.216211	0.123941	0.223366	0.090947	0.0786687	0.0432872	0.0708758	0.0164664	0.0294428	0.0565029	0.0151184	0.154187	0.0694187	0.0347293	0.0250342	0.0287534	0.0367099	0.0595044	0.0207764	0.0283189	0.0218029	0.0311427	0.0279959	0.0918744	0.300922	0.0805152	0.0240869	0.48135	0.0212521	0.999834	0.999958	1.00004	1.00017	0.320389	0.302866	0.122554	0.254191	0.410957	3.796139
730	-21822.2	-21816.79	-5.415483	5.89203e+07	0.0932756	0.0913052	0.10696	0.0653046	0.10496	0.127634	0.163712	0.0895934	0.127709	0.0960323	0.170008	0.140935	0.111797	0.16593	0.138335	0.0856311	0.0767798	0.147064	0.113217	0.140197	0.198728	0.105356	0.226294	0.0840368	0.0927002	0.0192058	0.0582772	0.00944551	0.0322985	0.0851696	0.0212188	0.137799	0.0708496	0.0421555	0.0255757	0.0186359	0.0550017	0.0622474	0.029549	0.0394496	0.0131051	0.0257529	0.0370814	0.102743	0.292015	0.0789635	0.0268702	0.467102	0.0323062	0.999834	0.999958	1.00004	1.00017	0.310228	0.298281	0.12909	0.262401	0.4079712	3.846313
740	-21813.21	-21807.45	-5.758484	5.727458e+07	0.114211	0.108706	0.0972815	0.0703521	0.097166	0.14454	0.144955	0.0908224	0.116672	0.0976245	0.155511	0.116963	0.118111	0.137867	0.130796	0.0908569	0.10865	0.123747	0.117458	0.13046	0.2312	0.129936	0.217949	0.129118	0.0905721	0.0257028	0.0527102	0.0188926	0.0358694	0.0629007	0.0268581	0.145471	0.0653655	0.0515642	0.0184016	0.0177511	0.0585283	0.0677877	0.0146145	0.0429785	0.0235544	0.0240562	0.0160807	0.0980021	0.309689	0.0708088	0.0235781	0.47784	0.0200824	0.999832	0.999957	1.00004	1.00017	0.313184	0.305031	0.12814	0.253645	0.4199223	3.880613
