Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
471	1	-15804.68	-15816.45	11.76739	0.11949	0.116722	0.093015	0.0809287	0.119711	0.0863645	0.134403	0.0830483	0.125414	0.189557	0.081824	0.0883505	0.134902	0.103125	0.120242	0.133309	0.122478	0.113355	0.11317	0.0808724	0.087699	0.0878855	0.158181	0.0442794	0.0246016	0.0329847	0.0318622	0.0546718	0.0252667	0.02428	0.0340619	0.0254418	0.0546789	0.0281885	0.0222014	0.0191104	0.0765619	0.0442887	0.0137853	0.0159659	0.0521546	0.0414608	0.0722759	3.312169
472	0	-15803.09	-15815.48	12.38258	0.122442	0.0968566	0.0836087	0.0960587	0.123163	0.0790735	0.11986	0.0839067	0.102315	0.184075	0.0778244	0.100928	0.0909272	0.103557	0.10687	0.123538	0.114874	0.0948519	0.123922	0.0893153	0.0820576	0.078858	0.175096	0.0263845	0.0253258	0.0191244	0.0371356	0.0250404	0.0414293	0.0515189	0.0277093	0.0449769	0.0345326	0.0905198	0.0762206	0.0542282	0.034515	0.0171035	0.0397535	0.0313377	0.0320407	0.0344666	0.0533068	3.25065
473	1	-15800.62	-15813.44	12.81565	0.115216	0.0986829	0.105157	0.0968117	0.122249	0.0812617	0.116067	0.0715953	0.0984682	0.187779	0.059999	0.0730412	0.107343	0.0922509	0.120073	0.133129	0.142963	0.137917	0.117049	0.0809781	0.0860274	0.0835252	0.166505	0.0299397	0.0318904	0.0266726	0.0358081	0.0381649	0.0321686	0.026232	0.0224977	0.0357704	0.0548935	0.0490851	0.0281226	0.0304216	0.0700217	0.0553764	0.0215097	0.0151361	0.0388822	0.0275487	0.0431128	3.207343
474	0	-15806.06	-15819.05	12.99494	0.151158	0.106688	0.10795	0.101278	0.121287	0.0798747	0.119679	0.0724517	0.104116	0.145444	0.0894807	0.0705143	0.09461	0.115414	0.0961332	0.124383	0.123336	0.101032	0.115306	0.0860276	0.081382	0.0836191	0.170766	0.036869	0.0260478	0.0425036	0.0307439	0.0318839	0.0271849	0.0568357	0.0286233	0.0476373	0.0289739	0.0746085	0.0397894	0.0452863	0.016125	0.0115265	0.0241073	0.0464734	0.0276378	0.0380603	0.0465659	3.189414
475	1	-15813.74	-15826.62	12.88363	0.100879	0.10414	0.0874917	0.113237	0.0998796	0.0976758	0.109721	0.0812454	0.107754	0.222396	0.0750662	0.0597371	0.0878104	0.103366	0.108633	0.127975	0.119705	0.105132	0.124424	0.0787661	0.0840949	0.0792273	0.16765	0.0355119	0.0121852	0.0328403	0.0355663	0.045066	0.0323837	0.0276789	0.0240302	0.0115199	0.0664144	0.0317018	0.0295847	0.0402478	0.0879131	0.048261	0.0284592	0.0269581	0.051466	0.0544273	0.0323222	3.200545
476	0	-15803.06	-15816.76	13.69185	0.128541	0.106688	0.0886465	0.102192	0.121287	0.0817924	0.103591	0.0622441	0.0890387	0.178196	0.0723838	0.0845197	0.101401	0.0744957	0.105963	0.0992664	0.123137	0.112627	0.125945	0.073901	0.0798585	0.0808868	0.157844	0.0371117	0.0241054	0.0402416	0.0345699	0.0261416	0.0354517	0.0657387	0.0168467	0.0388577	0.0261442	0.0816796	0.0534438	0.0590514	0.0194276	0.0160847	0.0375939	0.0427258	0.011643	0.0663993	0.0320194	3.119723
477	1	-15801.87	-15813.96	12.08692	0.147991	0.101449	0.0853061	0.0908166	0.119498	0.0884343	0.147557	0.0838686	0.0882264	0.159026	0.0885645	0.103667	0.0981802	0.122407	0.112044	0.12865	0.120836	0.116488	0.138594	0.0807368	0.0892363	0.0777617	0.165961	0.0314222	0.0158477	0.0391555	0.0356187	0.0470382	0.0298952	0.0284114	0.0197567	0.0166005	0.0618623	0.0260838	0.0253478	0.0311075	0.0774084	0.054825	0.0168948	0.0384888	0.0553469	0.0401508	0.033653	3.280216
478	0	-15817.66	-15830.57	12.90778	0.10523	0.12219	0.103993	0.11452	0.111311	0.0857639	0.145294	0.0884291	0.0951154	0.176671	0.0893455	0.0739683	0.103628	0.0901379	0.124935	0.0788643	0.122302	0.0974329	0.102826	0.073901	0.070399	0.089822	0.163623	0.0472155	0.0292247	0.0229109	0.0375378	0.0172423	0.0353747	0.0662868	0.0226876	0.0550557	0.0334371	0.0896258	0.047744	0.0509751	0.0207025	0.0332147	0.021871	0.0234782	0.0112529	0.0567674	0.0458227	3.198129
479	1	-15796.95	-15809.52	12.57364	0.130951	0.0955842	0.106377	0.0992683	0.13067	0.0910473	0.110283	0.0846474	0.0882264	0.183633	0.084308	0.0879234	0.0882828	0.0962888	0.133341	0.13384	0.124761	0.105817	0.119856	0.0658046	0.0835019	0.0777617	0.180285	0.0251834	0.020813	0.0297025	0.0270552	0.0388297	0.0364353	0.0347825	0.0318095	0.0344061	0.0558983	0.0299927	0.0194401	0.0196225	0.0733582	0.0433871	0.0271999	0.0251602	0.0519347	0.0392489	0.0648259	3.231544
480	0	-15808.66	-15820.99	12.32722	0.164437	0.12219	0.102447	0.0957918	0.119629	0.0931447	0.133593	0.0760284	0.0956092	0.165432	0.0813456	0.0810405	0.0826946	0.116016	0.119029	0.0928747	0.133212	0.105108	0.15037	0.0662567	0.083751	0.0748862	0.164117	0.0319084	0.0349638	0.0168789	0.0325185	0.0277708	0.0326586	0.065105	0.0308809	0.0369579	0.0296915	0.0733043	0.0454196	0.0329567	0.02482	0.0420607	0.0331091	0.0371531	0.0289165	0.0478825	0.0322264	3.256186
481	1	-15807.62	-15819.89	12.26208	0.123047	0.106259	0.0857898	0.118005	0.122795	0.10415	0.126108	0.0839297	0.134646	0.183633	0.061691	0.0823295	0.0812703	0.0907201	0.104724	0.13384	0.139411	0.121456	0.12794	0.0802033	0.0807706	0.0772539	0.178675	0.0462563	0.0203206	0.0311052	0.0210614	0.0429169	0.0247974	0.0298633	0.0200269	0.0154814	0.0663706	0.0424665	0.03306	0.0196225	0.0772312	0.041373	0.0199749	0.0332024	0.0415303	0.0307278	0.0566639	3.2627
482	0	-15812.77	-15825.08	12.30915	0.119863	0.0880395	0.114386	0.0982929	0.124439	0.0799876	0.106911	0.0761274	0.115347	0.16669	0.0780026	0.093684	0.0928956	0.0899127	0.105326	0.113685	0.142067	0.121461	0.127038	0.0493017	0.072785	0.0858407	0.164117	0.0527145	0.0287421	0.0196178	0.0334051	0.0310134	0.0353922	0.0618293	0.0400354	0.052277	0.0276013	0.0704639	0.0545795	0.03736	0.0481526	0.0274384	0.0296465	0.0425041	0.0262831	0.0582571	0.0544793	3.257993
483	1	-15800.77	-15812.98	12.21038	0.153298	0.101282	0.111281	0.0924089	0.0995354	0.0683967	0.130957	0.0681842	0.0957725	0.152411	0.0899414	0.0852217	0.0897584	0.0947177	0.106606	0.135016	0.139411	0.119339	0.131586	0.0917785	0.0859736	0.0883988	0.169601	0.0389125	0.021919	0.0349307	0.0294375	0.0412688	0.0282129	0.0361822	0.0245422	0.0197346	0.0664442	0.038041	0.042857	0.0182494	0.0808707	0.047898	0.0243445	0.022918	0.0530205	0.0412519	0.0559592	3.26787
484	0	-15805.89	-15818.87	12.98276	0.120434	0.0969875	0.0840165	0.0891361	0.107938	0.0700004	0.133251	0.0807171	0.107128	0.169522	0.0868879	0.0914214	0.0832486	0.0874484	0.0958906	0.103677	0.117685	0.144487	0.104753	0.0704821	0.0957304	0.0967969	0.152616	0.034801	0.0396942	0.0222897	0.0363096	0.0219181	0.0302357	0.0617072	0.0269273	0.0601885	0.0208257	0.0762594	0.0649623	0.057708	0.0345084	0.0280511	0.0404131	0.0374366	0.0269393	0.0434051	0.0357974	3.190632
485	1	-15797.7	-15810.45	12.75055	0.122778	0.0880965	0.0783372	0.107431	0.106635	0.0921693	0.130957	0.0935155	0.09088	0.177378	0.0820026	0.0800046	0.0953447	0.0960469	0.104931	0.121454	0.126149	0.101386	0.128934	0.0832659	0.0685756	0.088744	0.172084	0.0383406	0.0206756	0.0454089	0.0393163	0.0435548	0.047531	0.0496186	0.0345242	0.0226499	0.0519764	0.0309102	0.0297618	0.0238645	0.0729865	0.0423662	0.021158	0.0270927	0.0517588	0.0401339	0.0431251	3.213853
486	0	-15808.96	-15822.98	14.01977	0.12992	0.0768897	0.119105	0.117548	0.0995723	0.0683108	0.131483	0.0736038	0.0928814	0.162747	0.0739001	0.0798655	0.0935422	0.0983618	0.104062	0.11514	0.114177	0.107163	0.111774	0.0670744	0.0876848	0.081607	0.15401	0.0437737	0.0263	0.017849	0.047807	0.012725	0.0206806	0.0501276	0.0198625	0.0502441	0.0295182	0.0578136	0.0683433	0.0408237	0.0389499	0.0303648	0.0357867	0.0226134	0.0214982	0.0486791	0.0427487	3.086931
487	1	-15809.8	-15822.79	12.9931	0.122778	0.0969921	0.111387	0.108921	0.106002	0.0984517	0.123306	0.0835842	0.0745322	0.154835	0.0630261	0.0975666	0.0755889	0.0850903	0.124658	0.13207	0.103242	0.114411	0.120622	0.0690724	0.111149	0.0770185	0.176873	0.0346777	0.012524	0.0234624	0.0310917	0.0524003	0.012434	0.0454697	0.0320101	0.0222293	0.0454129	0.0378093	0.0207859	0.0261657	0.0844686	0.0487207	0.0199374	0.0414386	0.0504616	0.0561743	0.0607468	3.189598
488	0	-15805.8	-15818.39	12.58892	0.13467	0.120838	0.0817166	0.117648	0.123178	0.082676	0.123716	0.0814307	0.0948797	0.140612	0.0739001	0.0817526	0.102623	0.0909014	0.105919	0.106238	0.119869	0.108452	0.112452	0.0902389	0.0804995	0.0733884	0.202585	0.0343535	0.0167608	0.0148029	0.0244726	0.0297569	0.0320812	0.091879	0.0330404	0.0446337	0.0247196	0.074064	0.051292	0.0481163	0.0254445	0.0299228	0.037186	0.047751	0.0257426	0.0461353	0.0476771	3.230015
489	1	-15800.45	-15813.16	12.71667	0.117818	0.101383	0.10811	0.107102	0.103729	0.0923487	0.123931	0.0835842	0.104682	0.156864	0.0748277	0.0723492	0.0924941	0.104479	0.110225	0.15528	0.10978	0.105498	0.117794	0.0672809	0.070525	0.100208	0.196341	0.0361806	0.0250652	0.0293014	0.0306988	0.0429573	0.0240076	0.0377927	0.0315635	0.0316904	0.0454129	0.0335321	0.0306699	0.0143361	0.0878251	0.0563469	0.0202541	0.0336418	0.0438552	0.0424602	0.0430162	3.217241
490	0	-15809.22	-15822.77	13.54476	0.121784	0.0853714	0.0816454	0.0893913	0.113998	0.103264	0.120524	0.0816812	0.0949309	0.170483	0.0692952	0.0891299	0.113136	0.0878833	0.114981	0.125659	0.116404	0.0917595	0.0980398	0.0880889	0.0894122	0.0795104	0.142873	0.0245863	0.0285034	0.00986689	0.0548777	0.0213457	0.0314505	0.0555483	0.036475	0.0531159	0.0208158	0.0776796	0.0711202	0.0470834	0.0310781	0.0243081	0.0218583	0.0298874	0.0290472	0.0585336	0.0380036	3.134432
491	1	-15804.61	-15816.68	12.07342	0.117818	0.112744	0.0947639	0.105669	0.0985975	0.0983918	0.147499	0.0867077	0.112787	0.206661	0.0799132	0.070492	0.109793	0.111947	0.121084	0.116504	0.104096	0.117423	0.148971	0.08516	0.0802567	0.0690752	0.166031	0.0317876	0.0228515	0.0434104	0.0280653	0.0484513	0.0280455	0.0255233	0.0269443	0.0319744	0.0573059	0.0225503	0.0490914	0.0290944	0.0742404	0.0365621	0.0199275	0.0271771	0.0555333	0.0305282	0.0301167	3.281566
492	0	-15809.72	-15822.38	12.66208	0.115922	0.114497	0.096634	0.124848	0.113998	0.0879947	0.120524	0.0752261	0.106536	0.189373	0.0729805	0.083409	0.111344	0.106844	0.119232	0.101284	0.110051	0.123679	0.129361	0.0658995	0.0923611	0.0681362	0.19297	0.0413005	0.0268921	0.0196045	0.0306415	0.0315564	0.0386296	0.0430966	0.0254104	0.0396316	0.0214236	0.0725543	0.0650153	0.0504348	0.0358543	0.0189405	0.0269004	0.0183377	0.0232803	0.0439291	0.0261624	3.2227
493	1	-15802.35	-15814.66	12.30932	0.137135	0.0902339	0.0997733	0.111349	0.089131	0.0901854	0.131577	0.0661819	0.120036	0.15977	0.0882836	0.0752473	0.106352	0.0961173	0.11875	0.146034	0.122046	0.1318	0.120374	0.0669786	0.0880533	0.0812206	0.182411	0.0445767	0.0173594	0.0358768	0.0242276	0.0431488	0.0279454	0.0218234	0.0308307	0.0198541	0.0575249	0.0323272	0.053741	0.0250609	0.0877044	0.0398076	0.0405564	0.0270436	0.0482977	0.0251701	0.0360575	3.257976
494	0	-15803.36	-15816	12.64134	0.114601	0.0976223	0.096634	0.110799	0.124529	0.0878406	0.137941	0.0795733	0.102329	0.174512	0.0729805	0.092292	0.0886945	0.10253	0.113957	0.121361	0.120839	0.127988	0.130438	0.0757089	0.0994822	0.0703193	0.147481	0.0413005	0.0277947	0.0279771	0.024398	0.022329	0.0397162	0.0358302	0.0251825	0.0469588	0.0309589	0.0879138	0.0543943	0.0417632	0.0296476	0.0244337	0.0283232	0.0238133	0.0378073	0.0413177	0.0424602	3.224774
495	1	-15795.33	-15807.58	12.25527	0.141232	0.0902339	0.0858054	0.10784	0.0992728	0.0838476	0.114967	0.0905971	0.0947478	0.181176	0.0882836	0.0838126	0.09478	0.0903721	0.125362	0.131934	0.124672	0.124394	0.115367	0.0868901	0.0977531	0.0883821	0.172719	0.037158	0.013084	0.0333415	0.0308923	0.0582068	0.0309705	0.0288846	0.025998	0.0245133	0.0484192	0.035639	0.0476861	0.0312995	0.0702398	0.0502905	0.0416637	0.0243653	0.0532261	0.0306239	0.032437	3.263381
496	0	-15804.52	-15818.54	14.02506	0.109799	0.111092	0.0954822	0.0974626	0.113966	0.0730354	0.114129	0.0766808	0.0878077	0.143146	0.0788228	0.0793634	0.112348	0.0765856	0.0986072	0.125712	0.137356	0.0949827	0.138701	0.0798237	0.0954908	0.0924519	0.1367	0.0243686	0.0314587	0.0190086	0.0298022	0.0318062	0.0255494	0.070228	0.0282062	0.0436392	0.0247624	0.0562661	0.0598541	0.0391763	0.0250029	0.0325965	0.0406079	0.0305188	0.0234975	0.0391426	0.0413627	3.086402
497	1	-15810.25	-15823.48	13.22648	0.11218	0.117162	0.100939	0.0930833	0.108877	0.0864518	0.131974	0.0733118	0.0883078	0.1625	0.0781385	0.0759145	0.09478	0.0933139	0.0907931	0.131934	0.142778	0.0994127	0.145493	0.0819744	0.0731543	0.102064	0.171958	0.0255785	0.0304023	0.0342114	0.0362621	0.0566262	0.0357798	0.0461326	0.0179037	0.0277323	0.0598858	0.0214937	0.0433515	0.038567	0.0736464	0.0501461	0.0191457	0.00752592	0.0245391	0.0282145	0.0326193	3.16626
498	0	-15802.27	-15815.65	13.37495	0.128303	0.0920085	0.0882119	0.0892623	0.113966	0.080043	0.117789	0.0683058	0.108355	0.192743	0.0726577	0.0818895	0.0870049	0.0895137	0.106805	0.106625	0.135432	0.0991674	0.116537	0.0876924	0.0984129	0.0918597	0.168737	0.0348514	0.0230497	0.0111477	0.0398148	0.018587	0.029316	0.074587	0.0255724	0.0474195	0.0322438	0.0551096	0.0749274	0.0570393	0.0267419	0.0172123	0.0409707	0.0307067	0.022107	0.0368391	0.0318489	3.151413
499	1	-15803.86	-15816.42	12.55934	0.130544	0.0966478	0.106045	0.112036	0.102202	0.0864518	0.111864	0.0733118	0.11292	0.168244	0.0964761	0.0817819	0.118015	0.0872277	0.107316	0.142507	0.121308	0.0909188	0.116958	0.0879886	0.0955026	0.0718328	0.165092	0.0329037	0.025047	0.0394824	0.0308497	0.0592655	0.0348033	0.039149	0.0243567	0.0338881	0.0390494	0.0380184	0.0490215	0.0372893	0.0764594	0.0412242	0.0203057	0.012307	0.05793	0.0419022	0.0165305	3.232974
500	0	-15799.02	-15812.65	13.62956	0.116381	0.0939133	0.0871361	0.109443	0.11612	0.0760517	0.11354	0.0743687	0.0832939	0.145357	0.0762969	0.085765	0.0836436	0.094257	0.118369	0.129154	0.121041	0.112512	0.131997	0.0800287	0.104386	0.0962873	0.166336	0.0323869	0.0341131	0.0163566	0.0305054	0.0307239	0.0256152	0.0614736	0.0244851	0.0521878	0.0268499	0.06976	0.0509885	0.0504036	0.0208981	0.0146451	0.0350025	0.0349884	0.0251421	0.0406817	0.0330648	3.125952
501	1	-15817.54	-15828.96	11.42361	0.110527	0.115303	0.0897927	0.102567	0.14083	0.0848341	0.156794	0.0700892	0.11292	0.175563	0.0929699	0.0757582	0.0982241	0.0830589	0.133368	0.139683	0.130621	0.112556	0.129299	0.0948008	0.0720096	0.0965733	0.186156	0.041028	0.0251651	0.0375109	0.0449941	0.021237	0.029533	0.0451591	0.0273648	0.0276392	0.0682059	0.020446	0.0340062	0.0370268	0.0724862	0.0355369	0.0326224	0.0350351	0.0474511	0.0346332	0.0251654	3.346547
502	0	-15811.81	-15824.5	12.68321	0.134792	0.132892	0.109844	0.105237	0.105857	0.0890534	0.100008	0.0698644	0.0803792	0.180847	0.0920165	0.0851221	0.102876	0.0889014	0.118369	0.108382	0.124482	0.100151	0.130388	0.0638214	0.0896921	0.0787264	0.133777	0.0290716	0.0326187	0.0358433	0.0469386	0.0404713	0.0313436	0.0809384	0.0281132	0.0429749	0.0295401	0.0645794	0.0499236	0.046194	0.0257378	0.0282628	0.0372547	0.0366162	0.0242471	0.054646	0.0297919	3.220587
503	1	-15803.86	-15816.66	12.79866	0.140104	0.101666	0.0932078	0.11449	0.127656	0.0641603	0.134833	0.0692842	0.0817453	0.142701	0.0695818	0.0880487	0.0970121	0.112764	0.111166	0.135112	0.116312	0.118458	0.116648	0.0915867	0.110011	0.0727353	0.186156	0.0464808	0.0117132	0.0410933	0.036764	0.0384114	0.0260669	0.0189953	0.0302558	0.0262542	0.0467484	0.0351376	0.051242	0.0282285	0.0652192	0.0429378	0.0160803	0.0327117	0.052661	0.0350235	0.0315783	3.209041
504	0	-15796.34	-15808.96	12.61096	0.140258	0.109865	0.0988068	0.103532	0.122542	0.0789652	0.131489	0.0747686	0.101438	0.157236	0.077358	0.080768	0.0916073	0.104192	0.118369	0.120021	0.113906	0.117547	0.109874	0.0920063	0.0866052	0.0898879	0.170891	0.0355	0.0288832	0.0207644	0.032571	0.0321096	0.0202165	0.0525555	0.0267756	0.0467183	0.0341789	0.0807098	0.0601012	0.0499011	0.0266187	0.0295239	0.0269493	0.0405045	0.0155589	0.0435781	0.0321602	3.227812
505	1	-15801.87	-15813.61	11.73571	0.139242	0.102598	0.089882	0.111723	0.14298	0.0887822	0.134833	0.0923589	0.0860173	0.160975	0.0859498	0.0701511	0.0970121	0.097648	0.118384	0.109619	0.137763	0.108869	0.124633	0.0745851	0.106237	0.0920389	0.197703	0.0361048	0.024502	0.0349603	0.0320743	0.0401712	0.0214452	0.0339331	0.0234851	0.0291407	0.0602268	0.0368684	0.0508781	0.0195628	0.077529	0.0435925	0.0274052	0.0260476	0.0479782	0.0423123	0.0371346	3.315337
506	0	-15808.65	-15820.8	12.14501	0.138804	0.11544	0.110804	0.105188	0.142748	0.058859	0.118706	0.068377	0.104388	0.190527	0.0764649	0.0683494	0.1027	0.0877227	0.106477	0.105894	0.133112	0.119143	0.124797	0.0834901	0.0956316	0.106638	0.185929	0.0368282	0.0236137	0.0280938	0.0287729	0.0255164	0.0379879	0.04945	0.00985493	0.0507991	0.0254468	0.0603516	0.071551	0.0692888	0.0285184	0.0267015	0.0274198	0.0291207	0.0287199	0.0330606	0.033121	3.274407
507	1	-15800.8	-15814	13.20388	0.129828	0.112264	0.112057	0.0875224	0.111913	0.0800614	0.137688	0.0762379	0.0858068	0.165571	0.0766432	0.0782568	0.0910928	0.0940294	0.105983	0.120539	0.120038	0.12045	0.104064	0.0745851	0.0824466	0.0618011	0.157016	0.0273487	0.0247925	0.0450973	0.0258247	0.0592474	0.0351543	0.0222293	0.0314141	0.0285043	0.0630536	0.040661	0.0571265	0.0337153	0.0968951	0.0471214	0.0122805	0.0316	0.0372598	0.0405496	0.022749	3.16852
508	0	-15806.97	-15819	12.03707	0.155346	0.107778	0.114586	0.102089	0.139564	0.0717801	0.12832	0.0842773	0.100679	0.193887	0.0781139	0.0811011	0.092053	0.0901778	0.122116	0.110612	0.122882	0.105955	0.149178	0.0785256	0.0764658	0.093322	0.187356	0.0366493	0.0345079	0.0255491	0.0250342	0.0208491	0.0289732	0.0554679	0.0143579	0.0465884	0.0425366	0.0603516	0.0626284	0.0576466	0.0180755	0.0320266	0.026239	0.0348086	0.0130267	0.0389868	0.0247328	3.285201
509	1	-15800.04	-15812.28	12.2339	0.113321	0.110123	0.0936944	0.105582	0.110698	0.0786791	0.126698	0.0831585	0.0998927	0.189086	0.0722384	0.102061	0.0951148	0.119699	0.0976642	0.120539	0.12979	0.12244	0.125936	0.0745851	0.0941421	0.0856882	0.178824	0.0158399	0.0272653	0.0481546	0.0406294	0.059661	0.0360376	0.0354568	0.0256656	0.0249381	0.0599859	0.0304004	0.0497106	0.0318665	0.0807891	0.0508243	0.0138958	0.0186244	0.0302081	0.0381893	0.0177202	3.265518
510	0	-15805.49	-15818.2	12.71893	0.143228	0.108726	0.105243	0.115286	0.100642	0.0904912	0.151159	0.0800784	0.117092	0.162531	0.0891839	0.0694156	0.0918362	0.0984654	0.112441	0.120075	0.137376	0.111991	0.115745	0.0845923	0.0755769	0.0759923	0.166975	0.0317578	0.0297952	0.0439067	0.0270396	0.0216253	0.00961233	0.0570121	0.0215396	0.0434888	0.023579	0.0573332	0.0527456	0.0361396	0.0285508	0.0426409	0.0299539	0.0260807	0.0181415	0.0439943	0.0479338	3.217015
511	1	-15802.9	-15815.96	13.05992	0.111901	0.101324	0.104623	0.0875985	0.113115	0.0820283	0.129944	0.0736272	0.107942	0.177844	0.0722384	0.106293	0.104054	0.0915506	0.11722	0.113487	0.108496	0.112105	0.12671	0.0867772	0.0721698	0.0713037	0.178824	0.0210078	0.0255822	0.042176	0.034118	0.0348734	0.02486	0.0265904	0.0358705	0.0202957	0.0690769	0.0427567	0.0666132	0.0427445	0.0624484	0.0415473	0.0195607	0.0273497	0.0410771	0.0285944	0.0245976	3.182916
512	0	-15808.18	-15819.93	11.74519	0.142672	0.100907	0.0945213	0.11016	0.100092	0.0860447	0.147909	0.0788473	0.099217	0.162531	0.0822549	0.0815938	0.0843634	0.0986145	0.112441	0.115073	0.146972	0.109032	0.122396	0.090418	0.113108	0.0836337	0.166975	0.0498751	0.0365131	0.0239668	0.0237008	0.0237376	0.00863531	0.0724395	0.0116951	0.0502085	0.0249082	0.0843157	0.046261	0.0562758	0.0415036	0.0426409	0.0388442	0.0281737	0.0178985	0.0502342	0.0527852	3.314389
513	1	-15804.28	-15816.36	12.08831	0.12523	0.113449	0.0809716	0.102267	0.112664	0.0941275	0.126119	0.0706855	0.131477	0.188999	0.0734273	0.0833668	0.104054	0.083893	0.140555	0.107872	0.0985027	0.1144	0.116478	0.0835126	0.0975803	0.0965912	0.170542	0.0257639	0.0205557	0.0454677	0.0282491	0.0516116	0.034807	0.0311121	0.0333485	0.0235928	0.0581374	0.0247628	0.0563374	0.0396905	0.0767322	0.0390509	0.0320567	0.0281833	0.0444917	0.0434765	0.025887	3.280077
514	0	-15803.17	-15816.19	13.01978	0.131042	0.100452	0.0895536	0.118489	0.103824	0.0737791	0.148934	0.0801692	0.099217	0.16627	0.0685095	0.0865212	0.111524	0.0883451	0.108038	0.110209	0.114795	0.12618	0.131515	0.0741814	0.106653	0.0727281	0.168719	0.0367516	0.0267275	0.0264017	0.0167494	0.0196847	0.00892997	0.0718652	0.024145	0.0392167	0.0190646	0.0755908	0.0502184	0.056529	0.0260459	0.0317422	0.0322679	0.0311828	0.0260091	0.0440561	0.0441046	3.18693
515	1	-15802.57	-15815.72	13.15211	0.115203	0.105494	0.0913167	0.0932554	0.112664	0.0689054	0.116613	0.0817554	0.109126	0.160626	0.0746042	0.0942754	0.101827	0.101751	0.0944325	0.149239	0.135289	0.1144	0.116078	0.0838126	0.0891881	0.0635714	0.174693	0.0170226	0.0167259	0.0376822	0.0330309	0.0357066	0.0325334	0.0309658	0.0381154	0.0189341	0.0555998	0.0243524	0.0427097	0.029923	0.0880597	0.060506	0.0217894	0.017182	0.0636637	0.0309039	0.0301709	3.173697
516	0	-15798.61	-15812.13	13.51885	0.118973	0.104136	0.107755	0.11609	0.10004	0.0681166	0.131788	0.0747151	0.0987007	0.165081	0.0738685	0.0761837	0.0916614	0.0871759	0.108017	0.110209	0.124903	0.120554	0.116457	0.0760317	0.105352	0.0863153	0.188646	0.0290976	0.0311	0.0307363	0.0229741	0.0257994	0.0183824	0.0472095	0.0249605	0.040946	0.0313377	0.0743615	0.0536868	0.0333248	0.017506	0.0323615	0.0346084	0.0301405	0.0354273	0.0331147	0.0391788	3.137023
517	1	-15816.3	-15828.58	12.27768	0.12427	0.09014	0.100899	0.10094	0.0964198	0.0858706	0.120429	0.0876696	0.109126	0.154136	0.100361	0.0767235	0.104458	0.0794965	0.11976	0.120506	0.123991	0.0945295	0.143211	0.084693	0.100371	0.0808354	0.163099	0.0260174	0.0242201	0.0417889	0.0408259	0.0379854	0.0313937	0.0499839	0.0263272	0.0131809	0.0681181	0.0402232	0.042225	0.026092	0.067622	0.0587967	0.0247061	0.0361846	0.0408356	0.0631261	0.0395517	3.26114
518	0	-15806.71	-15819.09	12.37146	0.138422	0.113498	0.0973696	0.11609	0.136665	0.0955831	0.127838	0.0787712	0.103193	0.149346	0.0761499	0.0693436	0.105655	0.0859765	0.119766	0.111481	0.123055	0.127912	0.128427	0.071125	0.0711835	0.0919283	0.160057	0.0306221	0.0470512	0.0375932	0.0206257	0.0328887	0.0347961	0.0605475	0.0151078	0.0554939	0.0341923	0.0707752	0.0576411	0.0460366	0.0220936	0.0290121	0.0331128	0.0189516	0.0218393	0.0431584	0.0413866	3.251762
519	1	-15802.41	-15814.97	12.56893	0.138644	0.0995397	0.100899	0.0970582	0.109728	0.07707	0.120429	0.090401	0.0996012	0.161601	0.082511	0.0862673	0.0802153	0.089032	0.10573	0.134725	0.113953	0.115932	0.133098	0.0822767	0.0924399	0.0858488	0.204448	0.0211467	0.00863931	0.0508651	0.0334067	0.0478295	0.0174062	0.0354278	0.0226195	0.0235701	0.0522477	0.035608	0.0595902	0.0242435	0.0901078	0.0519232	0.0331665	0.018765	0.0294305	0.0405145	0.03406	3.232015
