Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
5590	-15807.13	-15820.08	12.94913	0.139521	0.109724	0.105409	0.0876476	0.10864	0.103741	0.13292	0.0769441	0.0846113	0.187482	0.0717874	0.0755669	0.0945518	0.128916	0.0968584	0.120814	0.121607	0.116911	0.130105	0.0708312	0.0767531	0.0850668	0.177588	0.0370215	0.0217323	0.0200056	0.0312289	0.0195937	0.0373114	0.0394647	0.0246784	0.0472304	0.0432428	0.0599579	0.0457255	0.0330995	0.0314458	0.0264471	0.0263299	0.0285959	0.0230432	0.0495289	0.0443162	3.193995
5600	-15805.93	-15817.98	12.04781	0.140752	0.0811168	0.0844434	0.0997749	0.122806	0.085734	0.118921	0.0846278	0.106962	0.17432	0.0795891	0.0976342	0.105344	0.100146	0.114491	0.110752	0.146165	0.102714	0.12339	0.0834278	0.101394	0.08594	0.200232	0.0632039	0.0426455	0.0199375	0.0295298	0.0258611	0.0355879	0.0440881	0.00703616	0.0419287	0.038014	0.0733953	0.0531155	0.018088	0.0314115	0.0201808	0.0355438	0.032344	0.0172258	0.0536136	0.0506992	3.284127
5610	-15806.23	-15819.27	13.03928	0.112137	0.113222	0.0904085	0.10058	0.101448	0.0833487	0.115076	0.0637771	0.126659	0.174072	0.0932074	0.0958049	0.0997457	0.081757	0.102457	0.130898	0.119971	0.111095	0.152611	0.0736027	0.0992648	0.0786976	0.156158	0.0341312	0.0241796	0.0227992	0.0267575	0.0215703	0.0352606	0.057039	0.00909654	0.0555842	0.0207371	0.0825328	0.0530225	0.0297478	0.0296681	0.0197745	0.0287014	0.0321017	0.0359135	0.0530778	0.0372863	3.18498
5620	-15799.19	-15811.87	12.6851	0.12089	0.0848325	0.107337	0.111679	0.0929902	0.0841791	0.133844	0.0689536	0.111079	0.175626	0.0835251	0.0788039	0.111864	0.10648	0.102457	0.127257	0.1148	0.122228	0.101469	0.0789061	0.0937241	0.0728676	0.164401	0.0409049	0.029667	0.0216197	0.0294203	0.0322988	0.0303127	0.0476108	0.0115676	0.0466872	0.0293939	0.100968	0.0642477	0.0302641	0.0428231	0.0350765	0.0250295	0.0379493	0.032231	0.04409	0.0380432	3.220398
5630	-15797.11	-15810.1	12.99696	0.109507	0.109101	0.092294	0.110607	0.112101	0.0760585	0.119855	0.0906942	0.0978132	0.169846	0.0798391	0.0803016	0.110524	0.105245	0.10657	0.138875	0.113427	0.101486	0.123406	0.0829879	0.0813203	0.0687603	0.164401	0.0521404	0.0176128	0.0244465	0.0301133	0.0233741	0.0397151	0.0373636	0.0200681	0.0466872	0.0382469	0.0730871	0.0585325	0.0282418	0.0232672	0.0315111	0.0381714	0.0375503	0.0427609	0.0488545	0.0324458	3.189212
5640	-15804.49	-15816.57	12.0851	0.127936	0.109101	0.108506	0.118197	0.112101	0.0849002	0.130887	0.0719438	0.101478	0.170294	0.0769389	0.0808675	0.105324	0.0941882	0.111137	0.121953	0.100527	0.113765	0.135384	0.092054	0.0825033	0.0903059	0.164401	0.0512593	0.0203143	0.0349734	0.0237974	0.0255114	0.0452589	0.0747402	0.0190661	0.0458173	0.0324167	0.0793692	0.050875	0.0317941	0.0408714	0.0200406	0.0378814	0.0243756	0.0237788	0.0694301	0.0241351	3.280398
5650	-15800.24	-15813.21	12.975	0.1299	0.104686	0.0951608	0.108033	0.0973929	0.100553	0.128357	0.0848135	0.0895569	0.187242	0.0752771	0.0745605	0.110631	0.0835012	0.107834	0.130566	0.118083	0.123854	0.111447	0.0803515	0.0881001	0.0686341	0.150949	0.063415	0.0249125	0.00810261	0.0305592	0.0199945	0.0317417	0.0671522	0.0206734	0.042173	0.0297877	0.0800969	0.0558529	0.032777	0.0427152	0.0252337	0.0341088	0.0247671	0.0153537	0.0534052	0.0391009	3.191408
5660	-15809.61	-15821.87	12.25989	0.126196	0.125049	0.0968623	0.108033	0.121221	0.079713	0.151126	0.0945864	0.0978399	0.167021	0.0749057	0.0665447	0.0855453	0.0870836	0.112103	0.130566	0.13334	0.122414	0.0918354	0.103808	0.0878489	0.0809906	0.159323	0.0503921	0.0283959	0.0163909	0.0357027	0.0316318	0.0281647	0.0555949	0.0242484	0.0610229	0.0411711	0.0594793	0.0642888	0.0166807	0.0371769	0.0260526	0.0340247	0.035117	0.0334564	0.036766	0.0432032	3.262919
5670	-15801.29	-15813.64	12.34971	0.127082	0.110241	0.0854408	0.116183	0.127545	0.081647	0.12536	0.086512	0.0886601	0.17868	0.0870357	0.0739545	0.0943073	0.102201	0.112714	0.124331	0.121722	0.100411	0.106814	0.0915311	0.0968812	0.074684	0.180883	0.0501366	0.0285669	0.0125797	0.0253694	0.0247755	0.0306568	0.049908	0.0354968	0.0456367	0.0282501	0.0835777	0.0604218	0.0394266	0.0299328	0.0277519	0.0229339	0.0384649	0.040998	0.0462081	0.0380226	3.253937
5680	-15811.32	-15823.64	12.31455	0.114828	0.107922	0.103883	0.119162	0.0948598	0.0962243	0.130951	0.0971965	0.0841245	0.172296	0.0992534	0.0864943	0.0849338	0.0788385	0.111944	0.136325	0.121722	0.108794	0.128767	0.072213	0.0679162	0.102578	0.158649	0.0644785	0.0158846	0.0153342	0.0202522	0.0288806	0.0331156	0.0794489	0.0337292	0.0466846	0.0315085	0.0837183	0.0485697	0.0404732	0.030765	0.0185858	0.0290014	0.0271682	0.030229	0.0454017	0.054349	3.257453
5690	-15809.73	-15822.56	12.83832	0.17218	0.116906	0.0917105	0.0817726	0.111112	0.0727577	0.111488	0.0811951	0.0959251	0.151894	0.0934958	0.0768616	0.0939261	0.0811163	0.109057	0.118887	0.133218	0.0948323	0.123963	0.0780259	0.0840357	0.090582	0.177931	0.0482948	0.0177007	0.0215639	0.0216793	0.0451788	0.0411678	0.0610506	0.0253526	0.04887	0.0209085	0.0607938	0.0672474	0.041329	0.0390406	0.0194037	0.0310021	0.026574	0.021504	0.0557107	0.04783	3.205076
5700	-15803.34	-15815.78	12.44228	0.134733	0.097835	0.117881	0.109172	0.112699	0.0791598	0.130251	0.0934988	0.0943316	0.169849	0.0762732	0.0843518	0.101534	0.0895424	0.128735	0.118887	0.149897	0.104723	0.108793	0.0750341	0.0775671	0.0752069	0.150887	0.0674472	0.035484	0.014515	0.0371443	0.0214203	0.0386852	0.0646162	0.0239476	0.0350647	0.0308132	0.073118	0.0605657	0.0348247	0.040128	0.013906	0.0297066	0.0372671	0.0273033	0.0343715	0.0435107	3.24468
5710	-15801.09	-15813.65	12.56129	0.146337	0.0985839	0.0955274	0.125577	0.118881	0.0941451	0.130804	0.0864156	0.0893558	0.158292	0.0671612	0.0903493	0.0851675	0.0875437	0.122164	0.110654	0.133022	0.103617	0.104578	0.0907269	0.0872293	0.0951338	0.150887	0.0479678	0.0149921	0.020989	0.0335362	0.0256082	0.0461655	0.0604104	0.00994284	0.0539585	0.0274315	0.0767112	0.0680959	0.0238717	0.0274096	0.0300529	0.0296728	0.0443186	0.0279077	0.0483436	0.0432405	3.232779
5720	-15813.08	-15825.65	12.5709	0.1388	0.1034	0.117477	0.0993861	0.118881	0.0751546	0.118404	0.0554791	0.101554	0.150664	0.0658915	0.0934985	0.0942441	0.0908448	0.118346	0.127712	0.127794	0.119772	0.106938	0.0732857	0.0975204	0.104509	0.181266	0.0274671	0.017383	0.0113316	0.0349886	0.0298166	0.0337624	0.0735934	0.0305672	0.057131	0.0249298	0.102917	0.0657988	0.0255797	0.0244091	0.022851	0.0332402	0.0329865	0.0249288	0.0420482	0.0352645	3.231818
5730	-15806.95	-15819.09	12.14123	0.107202	0.0997661	0.0897757	0.107496	0.135046	0.0824777	0.133409	0.0660303	0.116878	0.161532	0.0777623	0.102526	0.0900451	0.1212	0.111006	0.126228	0.117567	0.119833	0.119118	0.0863594	0.10203	0.0804487	0.166596	0.0561472	0.0319371	0.0248401	0.024243	0.0243851	0.027767	0.0614832	0.0198551	0.0390451	0.0307859	0.0792245	0.0698765	0.0230503	0.023194	0.033833	0.0474869	0.0363031	0.0203903	0.0328496	0.0477549	3.274785
5740	-15801.6	-15814.3	12.69793	0.12563	0.100484	0.0921261	0.119841	0.0938284	0.0847731	0.131814	0.0789842	0.0981737	0.170543	0.0784528	0.0749692	0.102985	0.103594	0.104935	0.11832	0.129838	0.125431	0.122873	0.0717193	0.0706975	0.0748196	0.175518	0.0584154	0.0248243	0.0312782	0.0252382	0.0286569	0.0337849	0.0638011	0.0421627	0.0482753	0.0263876	0.0880609	0.0481713	0.0351467	0.0285679	0.0228641	0.0237694	0.0339157	0.0152707	0.0414545	0.0487189	3.219115
5750	-15806.91	-15820.83	13.92002	0.133118	0.0871153	0.114841	0.110272	0.11134	0.0880493	0.130068	0.0806555	0.0776149	0.16118	0.0754699	0.0768701	0.0931576	0.0939237	0.111666	0.109872	0.0951039	0.0939949	0.131796	0.0611698	0.0869949	0.0708699	0.158981	0.0422102	0.0297043	0.0185553	0.0427398	0.0220924	0.0354024	0.0576251	0.0357305	0.0507484	0.0179067	0.064585	0.0588283	0.0262389	0.0290771	0.0276509	0.0253287	0.0410148	0.0254191	0.0405634	0.0513592	3.096906
5760	-15800.89	-15813.45	12.55723	0.133118	0.0991184	0.0931669	0.0841823	0.11134	0.0972044	0.137017	0.0967786	0.101057	0.163377	0.086146	0.0768701	0.0945584	0.0898398	0.110304	0.124124	0.1189	0.0995749	0.136503	0.0734604	0.0915037	0.0829199	0.158981	0.0582047	0.0349942	0.0221685	0.0314031	0.0157127	0.0480454	0.0663831	0.0197397	0.0531705	0.0288474	0.0586423	0.0552032	0.0365214	0.0276393	0.0331547	0.0333179	0.0345204	0.0351098	0.0430596	0.0373014	3.233185
5770	-15805.11	-15817.85	12.73259	0.1357	0.109012	0.0923283	0.111904	0.12495	0.0663007	0.13091	0.0872403	0.108957	0.184607	0.0748427	0.0853896	0.0765519	0.088725	0.122363	0.124124	0.129482	0.111169	0.122365	0.0608129	0.0989448	0.0807289	0.175809	0.0480217	0.0303932	0.0286702	0.0219611	0.0228068	0.0357463	0.0586993	0.0199763	0.0543643	0.0108238	0.072069	0.0679288	0.0175951	0.0245545	0.0440055	0.0208259	0.0357738	0.0182998	0.0446425	0.0352734	3.215649
5780	-15806.76	-15820.9	14.14095	0.10567	0.0970317	0.105697	0.0847946	0.108719	0.0828958	0.134707	0.0927222	0.0869898	0.153537	0.069724	0.082604	0.0779525	0.0951939	0.130166	0.126714	0.134011	0.106396	0.122365	0.0689258	0.0810185	0.0904999	0.133159	0.0522164	0.0278457	0.03217	0.0312286	0.0216138	0.0227963	0.0540106	0.0323714	0.0389174	0.0386522	0.0678005	0.03573	0.0228028	0.029465	0.0307938	0.0339314	0.0286946	0.013131	0.0549219	0.0342256	3.074813
5790	-15804.62	-15816.78	12.16784	0.138324	0.102723	0.103583	0.0918867	0.107689	0.0949158	0.142018	0.0749102	0.114925	0.170222	0.0799243	0.0889156	0.0821922	0.0897317	0.118244	0.100493	0.142327	0.128675	0.129748	0.0660839	0.0929122	0.0772307	0.175587	0.0548892	0.0364388	0.0240294	0.0238072	0.0222623	0.0314885	0.0644867	0.0315835	0.0433262	0.0275034	0.0685434	0.0405094	0.0406936	0.034483	0.0293337	0.0306015	0.0319567	0.0269897	0.0617722	0.034164	3.272124
5800	-15796.76	-15809.63	12.86977	0.148372	0.0971545	0.0881439	0.115443	0.109027	0.0874315	0.112283	0.0749102	0.110011	0.155535	0.0734478	0.0785133	0.0966346	0.0955024	0.118244	0.121395	0.144808	0.100907	0.134257	0.0742243	0.0822405	0.0952987	0.172253	0.0499026	0.0257176	0.0257969	0.0341647	0.0291447	0.0316859	0.0591678	0.0118355	0.0438059	0.0255144	0.073731	0.0671133	0.0240558	0.0319825	0.0309001	0.0211223	0.0214137	0.02929	0.0396842	0.0398637	3.201931
5810	-15804.11	-15816.95	12.83975	0.132095	0.0971545	0.0887021	0.125815	0.116112	0.0726061	0.111103	0.088294	0.0906298	0.164479	0.0933029	0.0861957	0.0878849	0.0952032	0.127269	0.119042	0.125072	0.108352	0.107436	0.0631538	0.110242	0.0688504	0.163077	0.0313457	0.0282598	0.023315	0.0298987	0.0309744	0.0366859	0.062492	0.0207703	0.0569252	0.0270724	0.0822157	0.0521078	0.0171119	0.0336903	0.0412297	0.0234192	0.0420821	0.0231294	0.0564837	0.0436509	3.204933
5820	-15810.01	-15823.93	13.92236	0.118472	0.111495	0.0939916	0.0911328	0.127737	0.056832	0.11448	0.0869044	0.0923589	0.164878	0.0766489	0.0971462	0.0980566	0.103705	0.121897	0.132727	0.108922	0.108846	0.0996259	0.0666152	0.0725079	0.0780507	0.155786	0.0343723	0.0306714	0.0232839	0.022254	0.0296804	0.0304121	0.0722055	0.0119629	0.0384284	0.0248546	0.0645848	0.0427688	0.0393468	0.037815	0.0223029	0.0356472	0.0520476	0.0201666	0.0400247	0.0450239	3.096672
5830	-15807.66	-15820.57	12.91285	0.139069	0.0952419	0.095642	0.0867092	0.113311	0.0904946	0.109976	0.0757019	0.0947964	0.164878	0.0770138	0.0932802	0.0832322	0.112293	0.114378	0.134997	0.106302	0.0955955	0.117187	0.0979522	0.0890675	0.0876243	0.176215	0.0545	0.0197928	0.0353062	0.024636	0.0312458	0.0347155	0.0664699	0.0234452	0.0531955	0.0152758	0.0755106	0.0573013	0.0383043	0.0227917	0.0261561	0.0492964	0.0315538	0.0126822	0.0358828	0.0386038	3.197623
5840	-15806.06	-15819.39	13.32975	0.136334	0.0887303	0.102463	0.0971078	0.115461	0.11046	0.118619	0.0735733	0.0965885	0.169639	0.0880409	0.0835198	0.0908435	0.0983485	0.1046	0.112749	0.124211	0.114554	0.117971	0.0935258	0.0913178	0.0776876	0.163087	0.0480862	0.0278694	0.0300245	0.0304744	0.0160577	0.039186	0.0432888	0.0270977	0.0496832	0.0124607	0.0694747	0.0714781	0.025361	0.0330318	0.0250241	0.0166307	0.0219048	0.0271089	0.0403927	0.0318667	3.155933
5850	-15810.65	-15823.11	12.46303	0.124681	0.108285	0.115323	0.101855	0.111738	0.080847	0.113884	0.0645214	0.108974	0.183562	0.0857816	0.0955111	0.108657	0.107313	0.1046	0.105694	0.145243	0.103614	0.116856	0.0630697	0.120035	0.086343	0.176408	0.0397508	0.0271639	0.0376267	0.0212142	0.0187718	0.026537	0.049429	0.037239	0.0349728	0.0195611	0.0756711	0.0674181	0.026266	0.0209633	0.0319615	0.029267	0.0283486	0.0369647	0.047074	0.0336088	3.242605
5860	-15801.3	-15813.97	12.66751	0.128055	0.108194	0.0867269	0.0997629	0.11131	0.0877909	0.122785	0.0993658	0.0884672	0.185915	0.0918319	0.0835421	0.114994	0.093232	0.122264	0.111605	0.130388	0.105542	0.127005	0.0738816	0.0852255	0.0761742	0.174014	0.0454808	0.0290978	0.027957	0.0382692	0.0196909	0.0318069	0.0487638	0.0312839	0.0380255	0.0319518	0.0740938	0.0625001	0.0162962	0.0229559	0.0334731	0.0225856	0.0341191	0.0154515	0.0560371	0.0342451	3.222157
5870	-15806.54	-15818.96	12.42085	0.130285	0.108194	0.0999981	0.116606	0.119248	0.0650039	0.138874	0.0746352	0.0957446	0.161054	0.0803647	0.09007	0.0939856	0.0963908	0.114038	0.114862	0.130388	0.0998572	0.113052	0.0738816	0.0964096	0.0954998	0.17687	0.0510869	0.0347295	0.0132672	0.0307951	0.0341717	0.0232322	0.0368803	0.038797	0.0365588	0.028666	0.0731423	0.0726594	0.0374618	0.0372111	0.0215156	0.0330607	0.041084	0.0383585	0.0378467	0.0409873	3.246823
5880	-15806.92	-15820.03	13.11199	0.165844	0.0940956	0.104032	0.0946596	0.108348	0.0825224	0.115593	0.0779141	0.101952	0.180883	0.0646348	0.0832352	0.114249	0.0796446	0.141198	0.111671	0.130388	0.104011	0.126213	0.0637876	0.0872723	0.0825616	0.147161	0.0416486	0.0223426	0.0101351	0.0436199	0.0168927	0.0314725	0.0663192	0.033987	0.0463813	0.0267522	0.0642517	0.0647115	0.0312401	0.0358815	0.0228389	0.0225322	0.0296912	0.016381	0.055641	0.0331178	3.177709
5890	-15808.02	-15821.11	13.09184	0.125572	0.125325	0.0880363	0.0858292	0.132668	0.0888384	0.130603	0.0872194	0.0818348	0.150396	0.0749933	0.0995957	0.10419	0.107114	0.107342	0.130581	0.146675	0.105906	0.120785	0.0822573	0.0720946	0.0801581	0.147894	0.0328468	0.0172058	0.0107468	0.0334466	0.0349679	0.0381175	0.0585007	0.0264712	0.0474068	0.0228051	0.0752998	0.0520256	0.0357988	0.0268765	0.03175	0.0189743	0.0309604	0.0311754	0.044263	0.0341782	3.179724
5900	-15805.47	-15818.6	13.12922	0.12905	0.111985	0.0749083	0.0901425	0.0891361	0.0918426	0.130603	0.0732888	0.107517	0.151538	0.0730144	0.0989475	0.10369	0.106096	0.11625	0.123277	0.118594	0.122999	0.120785	0.0638491	0.0860136	0.0849	0.160814	0.0302661	0.0215032	0.0376982	0.0296818	0.0264266	0.0353693	0.0647815	0.0164056	0.0538412	0.0331103	0.0765296	0.0687689	0.0341998	0.0248721	0.017757	0.0264861	0.0351467	0.0222267	0.0470652	0.0446088	3.175986
5910	-15808.88	-15821.92	13.03135	0.12905	0.138187	0.10583	0.115637	0.0989567	0.0861565	0.138868	0.0766036	0.103824	0.160098	0.0783294	0.0788808	0.0903825	0.105067	0.122473	0.11834	0.115614	0.134141	0.120785	0.063287	0.0688692	0.0886214	0.171105	0.04656	0.0170074	0.0239834	0.0141131	0.022734	0.0496055	0.0470853	0.0207306	0.0400412	0.039703	0.065709	0.0546708	0.0309805	0.0304293	0.0234702	0.0280374	0.0278552	0.0139409	0.0394601	0.0405492	3.185773
5920	-15807.51	-15820.36	12.85222	0.115906	0.0846544	0.096441	0.119255	0.105577	0.084299	0.121786	0.0905268	0.0980383	0.175417	0.0667662	0.0820323	0.0923962	0.0801725	0.124319	0.0948879	0.121389	0.109175	0.134895	0.0897076	0.0873919	0.0903579	0.173819	0.0779487	0.0242627	0.022477	0.0346908	0.0175407	0.0252286	0.0715803	0.0231135	0.0567303	0.0268326	0.0868982	0.040939	0.0243603	0.0383894	0.0217884	0.0268561	0.0340933	0.0207869	0.0431146	0.0468439	3.203686
5930	-15807.21	-15820.39	13.17658	0.123338	0.109136	0.0874972	0.10569	0.0987396	0.0777641	0.156131	0.0817477	0.0949075	0.131506	0.0948263	0.0773553	0.0799965	0.0795357	0.104923	0.116758	0.128058	0.120725	0.115641	0.0946675	0.0941192	0.0886252	0.151787	0.0487084	0.0210938	0.0293218	0.0351221	0.0312211	0.0308501	0.0524032	0.0383837	0.0687366	0.0235645	0.0778874	0.0532783	0.0382685	0.0304605	0.023038	0.0330164	0.0468835	0.0134242	0.034467	0.0276462	3.17125
5940	-15809.06	-15820.82	11.76349	0.1279	0.112961	0.103831	0.112286	0.112626	0.0961885	0.121569	0.0817477	0.0949075	0.177756	0.0880087	0.077543	0.10997	0.0996984	0.109289	0.13397	0.123131	0.115361	0.114593	0.0536633	0.0957861	0.0886252	0.163159	0.0549388	0.0302301	0.0329181	0.0291474	0.0209048	0.0346422	0.0871641	0.0402371	0.0429011	0.0351145	0.0663888	0.0589265	0.0334028	0.0175028	0.0221213	0.0347147	0.0516772	0.0103224	0.0411152	0.0536185	3.312559
5950	-15798.91	-15811.42	12.51162	0.126191	0.111992	0.103831	0.111941	0.119304	0.0760562	0.122212	0.0759616	0.0882601	0.141652	0.0709389	0.1031	0.1047	0.101589	0.105911	0.13397	0.123805	0.11306	0.115372	0.0763552	0.0837325	0.0819499	0.153994	0.0423445	0.035677	0.0305784	0.0292788	0.0276052	0.0320996	0.0739659	0.0383986	0.0427888	0.032723	0.0757974	0.0616063	0.0344512	0.0362795	0.0200961	0.0351923	0.028438	0.0165658	0.0541142	0.0438693	3.237746
5960	-15800.92	-15814.45	13.53853	0.136547	0.0994265	0.0975256	0.0859108	0.108859	0.0826312	0.123596	0.0896019	0.106632	0.161603	0.0697234	0.0882837	0.107134	0.0956286	0.0989414	0.121806	0.132713	0.106495	0.124636	0.0655341	0.085582	0.0752454	0.16053	0.0530844	0.0238614	0.0239676	0.0354485	0.0190328	0.0250039	0.0680804	0.0279814	0.0444583	0.0186275	0.0666594	0.048833	0.0259691	0.0346322	0.0229378	0.0285023	0.0370186	0.0160797	0.0538184	0.0364717	3.135055
5970	-15805.31	-15818.36	13.04903	0.107271	0.101556	0.0868619	0.115422	0.101852	0.0874545	0.118938	0.0836101	0.104992	0.161603	0.0631883	0.0850081	0.0967873	0.0879722	0.101016	0.114683	0.113449	0.10737	0.118398	0.0590966	0.111228	0.0829543	0.183499	0.0619055	0.0329306	0.0311961	0.0347129	0.0233163	0.0344248	0.0673301	0.0181797	0.0514592	0.0282071	0.0945065	0.0471593	0.0219376	0.0218569	0.0317007	0.0273321	0.0473068	0.0288347	0.0509962	0.0345017	3.184005
5980	-15803.16	-15816.14	12.98457	0.121549	0.0850033	0.10535	0.107945	0.120298	0.0778159	0.138152	0.0857291	0.0896136	0.145787	0.0739998	0.0799282	0.0945752	0.0936212	0.136008	0.119541	0.113449	0.0981954	0.12073	0.0769771	0.0953753	0.0939188	0.164415	0.0650317	0.0353113	0.0253604	0.042677	0.0163523	0.0409011	0.0590967	0.018047	0.0287993	0.0222815	0.0608026	0.0613823	0.0340211	0.0295786	0.025885	0.0214744	0.0411691	0.0321942	0.0477814	0.0443271	3.190451
5990	-15811.1	-15823.52	12.41759	0.138378	0.101484	0.0989293	0.107945	0.11521	0.0613856	0.132657	0.0699115	0.0781586	0.152665	0.0956415	0.0899565	0.0936061	0.0936212	0.112309	0.164113	0.116645	0.111909	0.122205	0.103403	0.0953753	0.0939188	0.164638	0.0668437	0.0462941	0.012131	0.0348611	0.0257724	0.0343953	0.0362027	0.0175907	0.0543686	0.0302506	0.0900246	0.0585626	0.0192041	0.016558	0.0231944	0.0473405	0.0298201	0.0244446	0.040693	0.0245296	3.247149
6000	-15800.01	-15811.9	11.88834	0.124468	0.108516	0.0989293	0.112343	0.12136	0.0985887	0.127268	0.067213	0.107147	0.14592	0.0930527	0.0894796	0.0890459	0.116888	0.113028	0.13866	0.133765	0.114942	0.115153	0.0802546	0.105117	0.0864294	0.176199	0.0515772	0.0376785	0.0243317	0.0201664	0.0211441	0.0324523	0.0567523	0.016445	0.0438892	0.0319493	0.0736623	0.064111	0.0289608	0.0250487	0.0308046	0.0405927	0.0297131	0.0254636	0.0448188	0.0367445	3.300073
6010	-15806.6	-15819.41	12.80843	0.120647	0.0844277	0.0977084	0.119958	0.104959	0.10431	0.14226	0.0727962	0.0923597	0.165128	0.0864101	0.0688711	0.103115	0.111128	0.106016	0.105576	0.126001	0.107732	0.125885	0.0829616	0.0962569	0.0837385	0.17081	0.0518072	0.0307351	0.0149628	0.0194898	0.0192491	0.0393629	0.0506214	0.0278126	0.0285303	0.0274516	0.0734081	0.043432	0.040581	0.0311257	0.0207771	0.0360841	0.0500651	0.0309834	0.0391767	0.0533518	3.208065
6020	-15813.35	-15826.64	13.28942	0.115897	0.106068	0.102674	0.096885	0.0938933	0.0851114	0.13894	0.0689451	0.10796	0.192976	0.0763522	0.0986332	0.112063	0.123804	0.10929	0.108011	0.100888	0.109938	0.128346	0.075945	0.0899762	0.0600514	0.150617	0.0474248	0.0269264	0.0125369	0.0293225	0.0202256	0.0319821	0.0391863	0.0434447	0.0427262	0.0294768	0.0798167	0.0483523	0.0280872	0.0188654	0.0335884	0.0150964	0.0312962	0.0260476	0.0543678	0.047931	3.159966
6030	-15807.15	-15820.19	13.03888	0.122943	0.106068	0.087147	0.12597	0.113	0.092752	0.0890464	0.0879959	0.0833269	0.171084	0.0798884	0.0765631	0.10039	0.0845583	0.113537	0.132453	0.131641	0.120186	0.125932	0.075945	0.0849564	0.0988133	0.144249	0.0609602	0.0247198	0.0170627	0.0223298	0.0315848	0.0298094	0.0371296	0.0320235	0.0309283	0.0266147	0.0881251	0.0454845	0.0409302	0.0342134	0.0367138	0.0197379	0.039153	0.0327725	0.0481854	0.0380955	3.18502
6040	-15806.16	-15818.64	12.4855	0.123098	0.0863709	0.111882	0.10198	0.119649	0.0814732	0.129258	0.0737333	0.0979645	0.16367	0.0807101	0.0871283	0.107649	0.0916618	0.123782	0.119353	0.121837	0.121313	0.11784	0.0854821	0.0981357	0.0607459	0.142475	0.0478292	0.0372908	0.015029	0.021793	0.0271442	0.0447308	0.0379869	0.0268252	0.0440611	0.0286421	0.0798158	0.070326	0.0434466	0.0160393	0.0281138	0.0267128	0.0433266	0.0479135	0.0641823	0.041958	3.240358
6050	-15796.14	-15808.92	12.78413	0.123098	0.0961122	0.0920553	0.103382	0.123927	0.0929274	0.10062	0.0871662	0.0897627	0.16094	0.0807101	0.0743777	0.107649	0.103881	0.112129	0.13871	0.119159	0.121626	0.123288	0.0754802	0.0901135	0.0871871	0.183257	0.046906	0.0342393	0.0130083	0.0276796	0.0421723	0.0399499	0.0406442	0.0201889	0.0595879	0.0205793	0.077435	0.0620363	0.0292414	0.0303337	0.0132767	0.020355	0.0338283	0.0310981	0.0423565	0.0380194	3.210495
6060	-15810.2	-15822.24	12.04327	0.122101	0.0984697	0.0929526	0.122418	0.137312	0.0850257	0.122352	0.0732222	0.0973106	0.182627	0.081828	0.0606959	0.10887	0.0875207	0.128006	0.131571	0.131729	0.109442	0.123874	0.0910659	0.0833569	0.0825895	0.154641	0.0451803	0.0230323	0.0301916	0.0394538	0.0427473	0.0268317	0.0321195	0.038374	0.0458606	0.0315992	0.0809142	0.0732337	0.0358016	0.0395454	0.0153216	0.0209921	0.0428325	0.0267738	0.0436316	0.041165	3.284581
