Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
16570	-15807.68	-15820.06	12.37672	0.126274	0.0966197	0.0972402	0.105562	0.127168	0.0765578	0.10826	0.0770416	0.102316	0.172628	0.0606141	0.0723618	0.124273	0.100736	0.114324	0.103312	0.136376	0.146998	0.144476	0.0833176	0.0910195	0.0727175	0.175181	0.0321923	0.0212587	0.0412031	0.0291325	0.0504575	0.0328694	0.0489721	0.0293957	0.0232505	0.0486658	0.0357745	0.042723	0.0352759	0.0741656	0.0405473	0.0179821	0.030886	0.0439564	0.0447431	0.012409	3.251236
16580	-15812.5	-15824.45	11.94863	0.117686	0.113861	0.0899426	0.0897713	0.116157	0.0766686	0.150568	0.113535	0.0820955	0.169072	0.0866427	0.0902909	0.116137	0.0895873	0.11191	0.116712	0.136376	0.123335	0.125639	0.0869078	0.0987393	0.0685546	0.174914	0.0242541	0.0206502	0.0505275	0.0317557	0.05049	0.0394395	0.0423742	0.0353903	0.0331951	0.0444515	0.0345382	0.0283502	0.0222517	0.0741656	0.0574132	0.0327778	0.0276396	0.0531779	0.0316362	0.0144633	3.294045
16590	-15803.99	-15816.61	12.62506	0.11258	0.101319	0.0954443	0.10342	0.116157	0.0760885	0.113998	0.0755613	0.113632	0.162302	0.106066	0.0816679	0.110705	0.0862178	0.12426	0.122411	0.13689	0.108181	0.101243	0.0649348	0.121725	0.0968168	0.176239	0.047234	0.021302	0.027512	0.0385556	0.0484846	0.0294214	0.0482855	0.0193125	0.0233113	0.0425463	0.0270441	0.0408342	0.0250258	0.065434	0.0394064	0.0267328	0.0215585	0.0565069	0.0491579	0.0208762	3.226402
16600	-15798.58	-15812.23	13.64658	0.122155	0.0809462	0.0954443	0.0963565	0.117389	0.0705306	0.126643	0.072211	0.0904116	0.184895	0.0871663	0.0737772	0.108403	0.0936026	0.119565	0.114856	0.115387	0.126239	0.102399	0.0863619	0.0957169	0.0725605	0.162718	0.0415236	0.0202529	0.0385117	0.0291589	0.0411425	0.0328989	0.0296442	0.0314181	0.0276684	0.0641883	0.0279711	0.0522755	0.0182449	0.0557723	0.049571	0.0226105	0.0152624	0.048272	0.0446677	0.0174614	3.12425
16610	-15812.51	-15824.95	12.44196	0.119557	0.0978238	0.0904268	0.105237	0.117389	0.078355	0.131191	0.0671198	0.111374	0.127546	0.0953014	0.0882303	0.112301	0.0980023	0.110522	0.114856	0.119633	0.129939	0.124823	0.073258	0.0863991	0.0902736	0.19491	0.0568953	0.0357609	0.0436846	0.0246843	0.0394772	0.0339102	0.032723	0.013287	0.026392	0.05925	0.0157336	0.0497782	0.0408886	0.0848518	0.0446989	0.033391	0.0226167	0.0449377	0.0394631	0.017821	3.244712
16620	-15803.56	-15816.93	13.37094	0.104153	0.082004	0.0876296	0.105864	0.110996	0.0813318	0.124891	0.0781029	0.0932951	0.168697	0.0709281	0.116733	0.0890212	0.0914579	0.120274	0.109447	0.115514	0.0954944	0.111532	0.0833233	0.0843598	0.08907	0.200189	0.0261463	0.0411028	0.0440012	0.0338903	0.0478882	0.0351713	0.0297521	0.0357727	0.0245813	0.0488025	0.0216394	0.0456779	0.0257842	0.0709918	0.0501597	0.0185383	0.0255106	0.0407292	0.0459184	0.0254466	3.151814
16630	-15797.38	-15809.84	12.45541	0.1158	0.105945	0.110761	0.0968204	0.112895	0.0741332	0.124891	0.0837349	0.10262	0.140971	0.0668256	0.0943214	0.119112	0.0943742	0.104492	0.13719	0.125775	0.107056	0.120834	0.0806791	0.106115	0.0963937	0.173606	0.0301294	0.0262224	0.0322952	0.0295914	0.0463533	0.0370425	0.0262066	0.0312709	0.042647	0.0592906	0.0325989	0.0584177	0.0279166	0.0786994	0.0431236	0.0190567	0.0247981	0.0378109	0.0451881	0.019361	3.243367
16640	-15799.56	-15811.93	12.37725	0.128551	0.11831	0.116409	0.0927834	0.120617	0.0773661	0.120437	0.0691559	0.1152	0.172148	0.0805273	0.0925259	0.0931887	0.0904583	0.114704	0.151119	0.129238	0.103225	0.132233	0.0723468	0.0987846	0.0915649	0.167272	0.0296261	0.0205184	0.0486551	0.0395337	0.0476998	0.0334379	0.0258992	0.0258001	0.0317291	0.0529921	0.0410417	0.0478819	0.0160875	0.0657345	0.0426084	0.0200029	0.0213187	0.0401318	0.0433181	0.00900183	3.251183
16650	-15805.62	-15819.24	13.62127	0.130415	0.0989121	0.0999362	0.108044	0.107795	0.0805016	0.100378	0.077216	0.0776381	0.165796	0.0827091	0.0930312	0.113999	0.0961987	0.104891	0.136745	0.129501	0.103308	0.11572	0.0827947	0.0900176	0.0945261	0.177048	0.0167358	0.0139308	0.026556	0.0393626	0.0470163	0.030657	0.030958	0.0198421	0.036682	0.0327934	0.0325038	0.0620763	0.0179267	0.0618087	0.0380044	0.0350879	0.0150713	0.0549566	0.0363359	0.0113535	3.126781
16660	-15804.66	-15816.92	12.25571	0.108823	0.105458	0.113486	0.100326	0.139843	0.074618	0.104738	0.0583606	0.10993	0.171082	0.0776506	0.0931897	0.105444	0.104669	0.11029	0.164377	0.117273	0.109817	0.109795	0.074162	0.0813717	0.0879604	0.177048	0.038798	0.00899001	0.0356488	0.0324136	0.0358238	0.0410906	0.0461048	0.0286286	0.0296045	0.061563	0.0288543	0.0469041	0.0371945	0.0876882	0.0460176	0.0229058	0.0194688	0.0432722	0.042551	0.0301027	3.263337
16670	-15808.82	-15822.04	13.21764	0.112462	0.0935082	0.0891118	0.1054	0.0908395	0.0854791	0.13171	0.0920079	0.116059	0.160013	0.0833585	0.0915253	0.0899167	0.0975635	0.100223	0.149818	0.112005	0.111274	0.107822	0.0749353	0.0966379	0.0952142	0.177127	0.0187441	0.0242781	0.0331686	0.0390856	0.0435139	0.0364934	0.0226958	0.016077	0.0383733	0.0483388	0.0285591	0.0562995	0.0226521	0.0668089	0.0509524	0.00995949	0.0228074	0.0437254	0.0388244	0.0417766	3.167144
16680	-15797.74	-15811.1	13.35744	0.141775	0.0959675	0.0885346	0.101241	0.122816	0.0860892	0.116503	0.0730437	0.101788	0.158648	0.0716288	0.0830447	0.112198	0.0819383	0.107462	0.0990789	0.120473	0.110038	0.109644	0.085778	0.0896927	0.0952142	0.184541	0.0286051	0.0326594	0.0294357	0.0276776	0.0395198	0.0186455	0.0366671	0.0283025	0.0238682	0.0521309	0.0308231	0.0429832	0.0274924	0.0805377	0.0478788	0.0144499	0.0285168	0.0431699	0.0434482	0.0392134	3.153164
16690	-15799.99	-15812.39	12.39697	0.123914	0.104947	0.0919082	0.108187	0.128968	0.0854595	0.116503	0.0865088	0.0929596	0.151422	0.0963477	0.0818836	0.0870867	0.091001	0.130741	0.133312	0.131851	0.118959	0.101542	0.0755021	0.085005	0.075322	0.19021	0.0250461	0.0217446	0.0369007	0.0375396	0.0367683	0.0297015	0.0303405	0.0443384	0.0351972	0.0502153	0.0328478	0.0473036	0.0337767	0.0761227	0.0389813	0.0330507	0.0263058	0.0557868	0.0372866	0.0304174	3.249211
16700	-15801.9	-15814.79	12.89429	0.165975	0.101032	0.0827003	0.0958628	0.109584	0.0854029	0.129814	0.0836702	0.0970821	0.166937	0.0807602	0.0862672	0.0787205	0.0823868	0.127411	0.127659	0.139001	0.117986	0.121453	0.0759535	0.0754648	0.0785887	0.14533	0.0273693	0.0319773	0.0357015	0.0217839	0.040256	0.0237628	0.0425457	0.0296291	0.033354	0.0540916	0.023808	0.0566763	0.0289974	0.0941858	0.0382381	0.0317706	0.0170156	0.0489692	0.0345934	0.0297104	3.199479
16710	-15800.89	-15814.09	13.19463	0.119951	0.108193	0.0799845	0.125043	0.100363	0.0787189	0.144605	0.0893703	0.0970821	0.181527	0.0637232	0.0886609	0.0917319	0.0856447	0.121451	0.117329	0.122864	0.12452	0.134802	0.0842097	0.0807717	0.0614385	0.152427	0.0348735	0.0166257	0.046905	0.0313889	0.0450499	0.0336307	0.0351273	0.0338977	0.0250503	0.0428721	0.0234517	0.0556518	0.0284511	0.0762401	0.0403316	0.0290045	0.00892014	0.0405954	0.0375621	0.0294036	3.169445
16720	-15800.4	-15813.85	13.44501	0.111514	0.102565	0.0898096	0.0965449	0.0827269	0.0888625	0.127914	0.0842108	0.107766	0.166901	0.0769887	0.0782827	0.0929756	0.0913781	0.121451	0.135752	0.110004	0.122072	0.125717	0.0902735	0.0890972	0.0942759	0.135578	0.0292884	0.0124819	0.0449359	0.0252735	0.042722	0.0317842	0.0351578	0.0321378	0.0182342	0.0540208	0.0308734	0.0600626	0.0304363	0.0632711	0.0406957	0.0268382	0.0177405	0.0522679	0.0454319	0.0280938	3.144407
16730	-15805.47	-15818.97	13.49498	0.141861	0.102986	0.102418	0.0957633	0.122375	0.0649572	0.122557	0.0722245	0.10266	0.151963	0.093864	0.0817713	0.106042	0.0913781	0.0787242	0.112618	0.120987	0.112509	0.104014	0.0844301	0.100446	0.0790337	0.185204	0.0391837	0.0106121	0.030085	0.0300547	0.0381047	0.0236313	0.0385439	0.0336237	0.0205793	0.0485506	0.0407011	0.0603638	0.0300784	0.0632711	0.0431481	0.0282821	0.0112012	0.0409846	0.0302083	0.0474166	3.13941
16740	-15804.63	-15816.2	11.56335	0.134637	0.0958063	0.123163	0.0962454	0.123258	0.0852021	0.14714	0.0722245	0.0959324	0.196093	0.093864	0.0680595	0.0932205	0.104544	0.108124	0.128876	0.137072	0.0958986	0.13153	0.0684321	0.108148	0.0883751	0.173389	0.0321945	0.0153454	0.0282415	0.0351528	0.0484137	0.0267525	0.0390721	0.0352602	0.0284498	0.0660741	0.0309854	0.0386837	0.032753	0.0773006	0.0679108	0.0199644	0.0324589	0.0369143	0.0425743	0.0288375	3.332573
16750	-15796.18	-15809.87	13.68934	0.116759	0.102543	0.111903	0.0926401	0.125521	0.0666428	0.131029	0.0798134	0.0780901	0.157174	0.0692559	0.0796072	0.0802682	0.0954335	0.100898	0.129908	0.128822	0.128464	0.111913	0.0779989	0.0876971	0.0738241	0.172759	0.0330466	0.0190195	0.0349355	0.0377383	0.0555998	0.0245167	0.046732	0.0211117	0.0202131	0.0543757	0.0310683	0.0489591	0.0231726	0.071136	0.0528461	0.0203786	0.0264002	0.0381319	0.0367732	0.0248556	3.119973
16760	-15806.17	-15819.06	12.88657	0.133404	0.0995377	0.0737124	0.0989982	0.141933	0.0767083	0.126823	0.0644612	0.0724953	0.165062	0.0820137	0.0810193	0.114558	0.108674	0.103158	0.112079	0.116124	0.117045	0.119117	0.0779989	0.0777482	0.0791686	0.153956	0.0418782	0.0220904	0.0489578	0.0378224	0.0413135	0.0395487	0.0445915	0.0192776	0.0366628	0.0541806	0.0451107	0.0479181	0.0264826	0.0740706	0.0512321	0.0300319	0.0232717	0.04583	0.0443123	0.0298717	3.200251
16770	-15804.61	-15816.88	12.26511	0.159617	0.104619	0.0974434	0.0985294	0.121619	0.0863607	0.1239	0.0909787	0.108199	0.167597	0.079218	0.0771898	0.103381	0.0844047	0.101746	0.124586	0.110522	0.104141	0.117936	0.0769768	0.108314	0.080735	0.161937	0.0356723	0.0176909	0.0360894	0.0399761	0.0427429	0.0351807	0.0333413	0.0313277	0.0268286	0.0683759	0.0475267	0.0404561	0.0211702	0.0897112	0.0528565	0.0276196	0.0182303	0.0416463	0.0378138	0.0281884	3.262397
16780	-15800.75	-15812.83	12.07842	0.131572	0.0963599	0.0974434	0.100255	0.121619	0.0932728	0.129955	0.0760338	0.0904041	0.170123	0.0705059	0.0915667	0.0992018	0.0923003	0.108849	0.116639	0.132592	0.0976918	0.140279	0.0809672	0.0973502	0.111439	0.185972	0.0420832	0.0155338	0.0414234	0.0400512	0.0348273	0.0281104	0.0410359	0.0396555	0.0346532	0.0587715	0.0356715	0.0386556	0.0210111	0.069048	0.0529464	0.0293974	0.017998	0.0344924	0.0375477	0.0357611	3.281066
16790	-15812.08	-15825.01	12.92408	0.101784	0.0699641	0.0994304	0.114153	0.107163	0.0744453	0.149282	0.07021	0.0856006	0.178574	0.0916304	0.0630459	0.112583	0.0932017	0.108849	0.11684	0.142529	0.0976918	0.13746	0.0849165	0.0756848	0.0856065	0.154542	0.040699	0.0182967	0.0352349	0.0292533	0.048746	0.0350474	0.0386022	0.0367217	0.0148257	0.0454854	0.0371539	0.0378254	0.0316321	0.0865492	0.0494207	0.0304715	0.0236183	0.052421	0.0340622	0.0552478	3.1965
16800	-15802.02	-15814.2	12.17477	0.137661	0.099627	0.0929398	0.106408	0.104443	0.0946904	0.131451	0.0724339	0.0906939	0.175336	0.0862833	0.0876184	0.110748	0.0936148	0.0961705	0.135545	0.126099	0.11604	0.118106	0.0898838	0.0860729	0.0898441	0.198254	0.0239277	0.0310409	0.0324255	0.0273273	0.0398021	0.0302974	0.0296109	0.0202509	0.0222068	0.0371682	0.0250027	0.0330948	0.0392819	0.083294	0.0569233	0.0340786	0.0208096	0.0443593	0.044307	0.0562589	3.271431
16810	-15808.63	-15822.32	13.69754	0.10964	0.0886	0.0967395	0.0954514	0.111709	0.0869967	0.132466	0.0796762	0.111331	0.189061	0.0751664	0.0847372	0.085526	0.110051	0.107978	0.104329	0.116774	0.112746	0.117793	0.093542	0.0933225	0.0989021	0.141547	0.0201405	0.0224084	0.037942	0.0243828	0.0414094	0.024762	0.0273191	0.0239836	0.0399821	0.0433756	0.033907	0.0347903	0.0230832	0.0588597	0.0439713	0.0269494	0.025373	0.0443593	0.0375708	0.0405003	3.119154
16820	-15807.82	-15822	14.17658	0.122894	0.0984016	0.0967395	0.0942785	0.121865	0.0746656	0.134552	0.0658227	0.100602	0.175205	0.0715639	0.0961139	0.0999564	0.0791703	0.1069	0.122977	0.107724	0.13779	0.14034	0.0837791	0.086252	0.0745288	0.129867	0.0245322	0.0339379	0.0278094	0.0236662	0.0327922	0.016508	0.0234525	0.0384191	0.0264639	0.0458558	0.0332494	0.034504	0.0328243	0.0696184	0.0325126	0.0181981	0.0271003	0.0392202	0.0214725	0.0471255	3.07125
16830	-15805.77	-15818.34	12.56862	0.112526	0.0884162	0.0967233	0.112241	0.140825	0.100435	0.127204	0.0674581	0.0836656	0.172468	0.0751701	0.0761022	0.106321	0.092788	0.1069	0.147224	0.139391	0.11282	0.120571	0.080844	0.0879794	0.0794941	0.155419	0.039333	0.0326565	0.0532762	0.0453983	0.0565061	0.0160493	0.0338616	0.0176861	0.0140987	0.0557618	0.034321	0.0260118	0.0352422	0.0704447	0.0363817	0.0207524	0.0177216	0.0484923	0.0338181	0.0612469	3.232045
16840	-15802.48	-15815.61	13.1282	0.134567	0.103626	0.100795	0.0954721	0.102829	0.0632131	0.139924	0.0840216	0.109008	0.153451	0.073405	0.0723845	0.0980818	0.0895747	0.0990384	0.134161	0.144585	0.114784	0.121295	0.0703392	0.0885488	0.109434	0.147791	0.0293019	0.0261428	0.051808	0.0279373	0.0429772	0.0212032	0.0310959	0.020518	0.0256839	0.045122	0.0389872	0.0231602	0.0331138	0.0696764	0.0539508	0.035961	0.0172218	0.0368013	0.0440854	0.0510117	3.176088
16850	-15798	-15810.33	12.33874	0.115285	0.0899683	0.107718	0.11698	0.13504	0.0855083	0.122824	0.0855809	0.105177	0.153451	0.0744236	0.0975884	0.098581	0.0825363	0.113435	0.122125	0.127099	0.113959	0.124533	0.0929587	0.0990401	0.0727732	0.176147	0.0310426	0.0274992	0.0321265	0.0351497	0.0591812	0.0337152	0.0298811	0.0275065	0.0389282	0.0541468	0.0242409	0.0165922	0.0424553	0.071882	0.048101	0.0295708	0.0192275	0.0393016	0.0330437	0.0487097	3.255034
16860	-15799.6	-15813.47	13.86844	0.10874	0.098053	0.0996966	0.0980242	0.0954612	0.0927235	0.122824	0.0849073	0.0816345	0.174299	0.0643713	0.0875629	0.100631	0.0972069	0.104673	0.140194	0.124534	0.110139	0.129848	0.0648037	0.075315	0.078347	0.155407	0.0196586	0.0267599	0.047804	0.0307762	0.0550084	0.0151082	0.0276339	0.0300111	0.0243476	0.049803	0.0216253	0.0368977	0.0296893	0.0681005	0.0541469	0.0297451	0.0191597	0.0570735	0.0358686	0.0334506	3.102064
16870	-15810.41	-15823.49	13.07225	0.135646	0.119573	0.09308	0.0896576	0.132243	0.088053	0.120584	0.0781761	0.0793264	0.184192	0.0757848	0.0912431	0.10437	0.0850774	0.0931811	0.112955	0.12197	0.101809	0.113953	0.0664956	0.100757	0.0835687	0.163246	0.0167389	0.0299484	0.0357336	0.0306363	0.0375564	0.0262957	0.0414237	0.0285996	0.02039	0.0297654	0.0199917	0.0370913	0.0214717	0.10431	0.0583266	0.0409435	0.0289045	0.0478778	0.03508	0.0556572	3.181683
16880	-15802.87	-15816.3	13.42699	0.143329	0.0847902	0.0918141	0.0959041	0.106279	0.0738498	0.130246	0.0709006	0.096098	0.184192	0.0796153	0.0867156	0.111847	0.0995143	0.106285	0.147146	0.104174	0.10789	0.139338	0.0575074	0.0984127	0.0802061	0.158078	0.032477	0.0284454	0.0390902	0.0275983	0.0559495	0.0198318	0.0374171	0.0361326	0.0263612	0.0378653	0.0255646	0.0397655	0.0197603	0.0716825	0.0362265	0.0190832	0.0098269	0.0442383	0.0401124	0.0446457	3.146209
16890	-15797.15	-15810.05	12.89855	0.141088	0.11487	0.100031	0.101093	0.121357	0.070806	0.124183	0.0762362	0.1052	0.166081	0.0811699	0.0785033	0.0930255	0.0829246	0.110962	0.125563	0.117636	0.112188	0.101443	0.0878081	0.0951599	0.0828291	0.165561	0.027218	0.030538	0.0373798	0.0380997	0.0504198	0.0185481	0.0315841	0.0205535	0.0384014	0.0564771	0.035082	0.0341953	0.0162584	0.0947293	0.042135	0.0259227	0.010104	0.0352412	0.0446364	0.0558121	3.199053
16900	-15799.73	-15812.52	12.79056	0.122158	0.107317	0.0849421	0.11699	0.101328	0.0935359	0.119089	0.0894116	0.106474	0.166866	0.0820475	0.0750805	0.0916173	0.117345	0.107426	0.119098	0.130905	0.11958	0.113474	0.0745013	0.0927384	0.088345	0.147524	0.0304401	0.0192365	0.0406623	0.0289399	0.0446629	0.0189014	0.0206324	0.0270124	0.0292975	0.0602985	0.0277542	0.0290602	0.0232591	0.105203	0.0343226	0.0287057	0.0198106	0.0514406	0.047066	0.0553524	3.209852
16910	-15804.3	-15816.79	12.48445	0.109212	0.101673	0.118589	0.101296	0.097274	0.0757298	0.122854	0.071492	0.0953502	0.158284	0.0605018	0.105874	0.0905451	0.0917106	0.125921	0.127424	0.119531	0.112025	0.151902	0.0705617	0.0904118	0.0908878	0.166532	0.02222	0.02327	0.0467729	0.0209483	0.0569644	0.0286207	0.0368834	0.0310794	0.0277768	0.0559606	0.0331401	0.0340421	0.0316592	0.0724095	0.039415	0.0317695	0.0326414	0.0629648	0.0405426	0.055801	3.240463
16920	-15801.3	-15814.22	12.91924	0.118345	0.101673	0.113006	0.105821	0.111086	0.0828589	0.129642	0.0714335	0.0953502	0.148259	0.0760936	0.0901666	0.116733	0.0943019	0.103727	0.127286	0.119531	0.117968	0.138326	0.0924024	0.0803138	0.0908878	0.169291	0.0320402	0.01983	0.0528123	0.0291739	0.0490338	0.0200048	0.0271036	0.0317077	0.0318625	0.0432704	0.0401885	0.0387376	0.025046	0.057381	0.049631	0.031412	0.015585	0.038651	0.0328212	0.0361871	3.196984
16930	-15803.63	-15816.83	13.19734	0.130058	0.0757206	0.0923074	0.116772	0.109206	0.102865	0.13297	0.0604143	0.0928351	0.163021	0.0755978	0.0901666	0.0995694	0.0874154	0.100162	0.131531	0.129802	0.117968	0.104384	0.0737878	0.0639601	0.0866528	0.175739	0.0281112	0.0293169	0.0503141	0.029494	0.0422357	0.0214241	0.0490121	0.0252536	0.0227126	0.0361792	0.0262322	0.0335571	0.0407389	0.0849444	0.0492547	0.0344704	0.0132908	0.0501632	0.048976	0.0405863	3.169174
16940	-15814.78	-15827.61	12.82742	0.141665	0.0760859	0.0888628	0.0982465	0.117888	0.0831253	0.109795	0.102292	0.102794	0.181541	0.0841027	0.084442	0.106942	0.0707321	0.112839	0.118675	0.118223	0.107445	0.131518	0.0587638	0.122308	0.0788694	0.16242	0.0285887	0.0114397	0.0300833	0.0306938	0.0378602	0.0170838	0.0527261	0.0429647	0.0370273	0.0611537	0.0380353	0.0320698	0.0495081	0.0681028	0.0332205	0.0336506	0.0178121	0.0311137	0.0357934	0.0576613	3.206166
16950	-15808.6	-15820.54	11.93606	0.140581	0.102917	0.13086	0.112887	0.117888	0.0706032	0.116833	0.0811973	0.081862	0.177304	0.0705344	0.10453	0.10144	0.0975737	0.0994873	0.152088	0.113502	0.107138	0.137348	0.0773842	0.100333	0.0969859	0.15177	0.0294617	0.00559194	0.039586	0.0329033	0.0385569	0.03318	0.0331126	0.0456996	0.0261181	0.0551631	0.0382084	0.0279437	0.0416177	0.0811858	0.0295292	0.026187	0.016879	0.058373	0.0403697	0.0525918	3.295302
16960	-15797.33	-15811.19	13.86029	0.120617	0.0912908	0.0845161	0.10321	0.119922	0.0877655	0.121123	0.0690132	0.104366	0.187582	0.0705344	0.0681965	0.0926236	0.0844872	0.108755	0.118605	0.113502	0.107342	0.117513	0.0770268	0.0938139	0.083622	0.153398	0.03345	0.0107323	0.042816	0.0435529	0.0389574	0.0402905	0.0343841	0.0248921	0.0226624	0.0468989	0.0267061	0.0256224	0.0459577	0.0751589	0.0528658	0.0278902	0.0174219	0.0380138	0.0322153	0.0435647	3.102879
16970	-15797.73	-15810.43	12.69799	0.118321	0.108377	0.111169	0.10321	0.0975702	0.082483	0.137897	0.0901632	0.0788464	0.187582	0.0868836	0.0888759	0.110154	0.0798685	0.121541	0.130223	0.12783	0.106417	0.126782	0.066444	0.100213	0.0834484	0.161763	0.0229258	0.0162947	0.0358393	0.0334772	0.0508174	0.0243134	0.0357994	0.0249533	0.0274752	0.0556819	0.0336162	0.0348017	0.0357475	0.0808182	0.0352754	0.0229705	0.0166528	0.0303938	0.0450236	0.0501688	3.219108
16980	-15807.29	-15819.84	12.55329	0.123071	0.104529	0.111197	0.123091	0.112169	0.082483	0.117805	0.107262	0.102156	0.157509	0.0769638	0.0689486	0.107951	0.0930867	0.0967813	0.145626	0.107137	0.101568	0.126782	0.0908492	0.107906	0.0834484	0.175831	0.0178849	0.00696237	0.0349648	0.0362585	0.0508057	0.0195274	0.0463051	0.0226326	0.0218173	0.045308	0.0279948	0.0202587	0.0489831	0.0775346	0.0460617	0.0296903	0.0224023	0.0484345	0.0306667	0.0549361	3.233579
16990	-15806.91	-15819.58	12.67067	0.160526	0.111362	0.100031	0.103762	0.101702	0.0612043	0.133064	0.0893691	0.107067	0.160151	0.0802577	0.0762578	0.0943574	0.0913984	0.110742	0.148797	0.13796	0.124331	0.103732	0.0858876	0.090129	0.0881636	0.137757	0.0276595	0.0068134	0.0400826	0.0294511	0.0391886	0.0225856	0.0509136	0.0239997	0.0243917	0.0534293	0.0285299	0.0243532	0.0477981	0.072645	0.0492724	0.0409664	0.0163535	0.0488267	0.0325214	0.0440517	3.221841
17000	-15803.81	-15816.26	12.45319	0.126922	0.109215	0.0832564	0.102717	0.10544	0.0949338	0.118959	0.0670002	0.102247	0.175052	0.0688791	0.0726092	0.102949	0.102067	0.124433	0.148797	0.13796	0.117781	0.133287	0.0858876	0.0903902	0.0786355	0.177918	0.0255249	0.0085344	0.0391611	0.0236204	0.0659862	0.0183828	0.033918	0.0114973	0.0355768	0.0503184	0.0212147	0.0325788	0.0306803	0.0711774	0.0417474	0.0290893	0.0313876	0.0608091	0.0418509	0.0431968	3.243589
17010	-15803.91	-15817.09	13.18792	0.126374	0.120931	0.100565	0.105998	0.118072	0.0737564	0.132329	0.0621795	0.109112	0.175169	0.0876555	0.0726092	0.11249	0.0927478	0.101047	0.115103	0.108616	0.111333	0.14759	0.0772445	0.107014	0.073779	0.169942	0.0226323	0.0159246	0.0354254	0.0304135	0.045364	0.0171346	0.0392143	0.0285984	0.0280521	0.0349764	0.022133	0.018438	0.022475	0.0764752	0.0550495	0.0219367	0.0251337	0.04407	0.0397541	0.0452585	3.170116
17020	-15802.57	-15814.7	12.12252	0.11775	0.106299	0.112452	0.110555	0.0993768	0.0769706	0.132051	0.084588	0.109849	0.178302	0.0876555	0.0910993	0.0866031	0.0975492	0.114246	0.124325	0.123706	0.106142	0.130259	0.0704078	0.103424	0.0964102	0.180465	0.0174957	0.0179859	0.0423034	0.0419519	0.0396079	0.0195388	0.0291195	0.0220546	0.0392775	0.0385887	0.0353342	0.0358753	0.0309243	0.103005	0.0464233	0.0237299	0.0114049	0.0445161	0.0344341	0.0625996	3.276656
17030	-15807.6	-15820.68	13.08108	0.125548	0.105255	0.119343	0.0933293	0.107035	0.100981	0.12405	0.106299	0.0889135	0.160381	0.0743787	0.100128	0.072292	0.0819977	0.107098	0.132416	0.112777	0.124593	0.102957	0.0813848	0.0791252	0.0764613	0.164635	0.0213109	0.0110525	0.0353131	0.0356212	0.040549	0.0181988	0.0304254	0.0366964	0.0325892	0.044949	0.032301	0.0553375	0.0322694	0.0733802	0.0556219	0.0381644	0.0139473	0.0402415	0.0429495	0.048505	3.1808
17040	-15804.32	-15817.29	12.96285	0.121479	0.0843522	0.124969	0.093529	0.115994	0.0811651	0.12508	0.0799048	0.0968042	0.186819	0.0946376	0.0930556	0.10841	0.0985626	0.104957	0.1115	0.106413	0.107253	0.146192	0.0624994	0.0890071	0.0861246	0.139871	0.0315247	0.0115032	0.0378385	0.0452001	0.0440114	0.0428679	0.0396052	0.0288526	0.0330846	0.0542618	0.0241233	0.0351641	0.0383732	0.0620149	0.0384359	0.0217856	0.0175972	0.0396307	0.0381822	0.0499859	3.192623
