Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1218	0	-632.2726	-621.5577	-10.71486	836013	10.75511	0.99861	0.999645	1.00035	1.00139	4.186815
1219	1	-627.1196	-620.1736	-6.945922	66687.99	12.03941	0.995082	0.998739	1.00125	1.00493	3.883653
1220	0	-633.9364	-618.1028	-15.83359	366867.8	11.75945	0.997902	0.999463	1.00054	1.0021	4.634622
1221	1	-638.4569	-622.9795	-15.4774	936085.4	10.51748	0.998687	0.999664	1.00034	1.00131	4.630412
1222	0	-633.6367	-620.8166	-12.82003	21961.03	15.34329	0.991436	0.997796	1.00218	1.00859	4.193192
1223	1	-621.2253	-615.6384	-5.586962	494113.6	16.35453	0.998192	0.999538	1.00046	1.00181	3.67832
1224	0	-643.7089	-632.3828	-11.32607	62524.09	10.85176	0.994921	0.998697	1.00129	1.00509	4.246113
1225	1	-633.7828	-629.5742	-4.208593	172169.8	15.2259	0.996938	0.999216	1.00078	1.00307	3.635758
1226	0	-637.442	-626.5768	-10.86516	469378	13.76333	0.998145	0.999526	1.00047	1.00186	4.152795
1227	1	-625.0809	-624.3274	-0.7535034	132643.4	13.021	0.996512	0.999106	1.00089	1.00349	3.407221
1228	0	-639.9445	-623.6254	-16.31917	205381.8	9.250254	0.997197	0.999282	1.00071	1.00281	4.6753
1229	1	-623.8939	-623.664	-0.2299125	617451.4	15.40779	0.998383	0.999586	1.00041	1.00162	3.371559
1230	0	-625.4077	-620.7597	-4.647994	618939.2	13.78645	0.998385	0.999587	1.00041	1.00162	3.700742
1231	1	-623.5075	-615.0395	-8.467911	127866.2	11.07858	0.996448	0.99909	1.00091	1.00356	3.992323
1232	0	-638.1507	-627.1972	-10.95357	875818.7	10.53459	0.998642	0.999653	1.00035	1.00136	4.201009
1233	1	-626.7545	-619.8013	-6.953156	881427	10.05658	0.998646	0.999654	1.00035	1.00135	3.776912
1234	0	-623.5585	-621.1005	-2.458009	335261	14.29275	0.997806	0.999438	1.00056	1.0022	3.538033
1235	1	-633.3939	-630.2201	-3.173758	900054.7	13.70721	0.99866	0.999657	1.00034	1.00134	3.594293
1236	0	-635.764	-626.2989	-9.465042	110366.3	10.89639	0.996176	0.99902	1.00097	1.00383	4.076319
1237	1	-627.928	-622.377	-5.551011	668539	13.99601	0.998446	0.999603	1.0004	1.00156	3.761828
1238	0	-644.1759	-632.5495	-11.62639	765418.6	10.71357	0.998547	0.999629	1.00037	1.00145	4.270485
1239	1	-632.9857	-630.0469	-2.938845	94749.44	13.00385	0.995874	0.998942	1.00105	1.00413	3.574863
1240	0	-628.7237	-621.0798	-7.643945	25289.38	14.16627	0.992018	0.997947	1.00203	1.008	3.905484
1241	1	-627.2753	-619.115	-8.160317	551520.4	11.37776	0.998289	0.999562	1.00044	1.00171	3.974495
1242	0	-627.7949	-621.2308	-6.564129	950791.5	14.66441	0.998697	0.999667	1.00033	1.0013	3.81258
1243	1	-640.3584	-617.3521	-23.00627	49487.7	7.881972	0.994292	0.998535	1.00145	1.00572	5.334293
1244	0	-629.2687	-627.4464	-1.822294	621648.6	17.04384	0.998388	0.999588	1.00041	1.00161	3.42412
1245	1	-638.6305	-622.0705	-16.55995	38583.24	10.9363	0.993536	0.99834	1.00165	1.00648	4.726511
1246	0	-629.606	-620.299	-9.306938	706363.9	12.96689	0.998488	0.999613	1.00039	1.00151	4.065532
1247	1	-634.0191	-623.8275	-10.19165	465676.2	10.18711	0.998138	0.999524	1.00048	1.00186	4.108418
1248	0	-639.0556	-625.6947	-13.36088	949768.4	10.50541	0.998696	0.999667	1.00033	1.0013	4.428917
1249	1	-622.996	-612.5725	-10.42355	366327.7	9.795728	0.997901	0.999463	1.00054	1.0021	4.100263
1250	0	-626.1459	-621.5108	-4.635088	641915.7	15.72576	0.998414	0.999594	1.0004	1.00159	3.645714
1251	1	-624.8667	-613.6552	-11.21148	170776.1	11.93306	0.996926	0.999213	1.00078	1.00308	4.239584
1252	0	-632.8333	-619.3433	-13.48994	226563.5	13.00832	0.997331	0.999317	1.00068	1.00267	4.386017
1253	1	-644.37	-625.9869	-18.38305	736278.3	9.753542	0.998519	0.999621	1.00038	1.00148	4.912358
1254	0	-627.8379	-618.3652	-9.472764	608028.2	12.54223	0.99837	0.999583	1.00042	1.00163	4.08778
1255	1	-618.2075	-615.2181	-2.989346	994179.5	12.54932	0.998725	0.999674	1.00033	1.00128	3.571019
1256	0	-650.2956	-632.0081	-18.28746	303091.7	13.22996	0.997692	0.999409	1.00059	1.00231	4.736941
1257	1	-631.1187	-626.6309	-4.48778	394964.5	14.70351	0.997978	0.999483	1.00052	1.00202	3.669931
1258	0	-634.5975	-628.7353	-5.862182	724487.6	15.18216	0.998507	0.999618	1.00038	1.00149	3.746062
1259	1	-620.7027	-619.8576	-0.8451297	596667.4	14.87292	0.998355	0.999579	1.00042	1.00165	3.420215
1260	0	-623.0767	-620.997	-2.079732	131330.8	15.5134	0.996495	0.999102	1.00089	1.00351	3.488942
1261	1	-640.0028	-627.8062	-12.19665	132027	10.73833	0.996504	0.999104	1.00089	1.0035	4.324245
1262	0	-632.4574	-629.7489	-2.708473	929770.9	13.68903	0.998682	0.999663	1.00034	1.00132	3.560398
1263	1	-617.3066	-615.978	-1.328629	522068.4	13.90473	0.998241	0.99955	1.00045	1.00176	3.460172
1264	0	-635.2757	-622.4274	-12.84826	417484.3	10.86359	0.998033	0.999497	1.0005	1.00197	4.386505
1265	1	-623.8171	-619.0855	-4.731609	187893.7	13.99242	0.997069	0.999249	1.00075	1.00293	3.703349
1266	0	-638.6214	-633.6734	-4.947974	818507.2	10.54866	0.998595	0.999641	1.00036	1.00141	3.632269
1267	1	-634.1535	-624.2229	-9.930641	748314.1	11.01214	0.998531	0.999624	1.00037	1.00147	4.122588
1268	0	-629.6102	-619.3129	-10.29733	921966.2	11.73392	0.998677	0.999662	1.00034	1.00132	4.163878
1269	1	-627.1517	-621.255	-5.896716	367967.9	11.40743	0.997905	0.999464	1.00053	1.0021	3.776848
1270	0	-644.8094	-634.2135	-10.59586	931406.3	11.61259	0.998683	0.999663	1.00034	1.00132	4.189532
1271	1	-635.8057	-624.2291	-11.57659	134277	12.10621	0.996533	0.999112	1.00088	1.00347	4.266933
1272	0	-627.535	-622.4206	-5.114443	603923.9	13.29364	0.998365	0.999582	1.00042	1.00164	3.740787
1273	1	-619.8631	-616.5328	-3.330324	221115.1	11.99036	0.997298	0.999308	1.00069	1.0027	3.581452
1274	0	-633.3035	-623.0349	-10.26866	116120.8	11.47348	0.996272	0.999045	1.00095	1.00373	4.160665
1275	1	-632.1242	-624.1107	-8.013444	592341.3	14.56173	0.998349	0.999578	1.00042	1.00165	3.915794
1276	0	-636.7971	-623.3203	-13.47672	304795	11.30721	0.997699	0.999411	1.00059	1.0023	4.442664
1277	1	-626.8118	-618.9695	-7.842248	956946.2	13.10504	0.998701	0.999668	1.00033	1.0013	3.950043
1278	0	-627.3737	-619.5951	-7.778567	888982.4	12.05448	0.998652	0.999655	1.00034	1.00135	3.952913
1279	1	-645.9428	-635.9085	-10.03424	347580.1	10.3499	0.997845	0.999448	1.00055	1.00216	4.103563
1280	0	-640.6233	-627.8161	-12.80721	608266.6	8.173082	0.998371	0.999583	1.00042	1.00163	4.115599
1281	1	-640.6769	-630.0491	-10.62779	878795	11.0444	0.998644	0.999653	1.00035	1.00136	4.186592
1282	0	-632.5598	-623.3125	-9.247295	668909.9	13.47553	0.998446	0.999603	1.0004	1.00155	4.04572
1283	1	-626.7968	-622.8344	-3.962475	23605.8	11.27329	0.991739	0.997875	1.0021	1.00829	3.599078
1284	0	-647.7252	-637.7315	-9.993744	942259.6	12.40284	0.998691	0.999665	1.00033	1.00131	4.132019
1285	1	-625.2279	-616.5361	-8.691853	273595.3	12.82844	0.997571	0.999378	1.00062	1.00243	4.020945
1286	0	-635.909	-619.3327	-16.57622	187661.5	9.739074	0.997067	0.999249	1.00075	1.00294	4.726655
1287	1	-626.1333	-624.7111	-1.422185	266975.2	19.45012	0.997541	0.999371	1.00063	1.00246	3.301474
1288	0	-642.6606	-631.7925	-10.86812	355706.4	11.44721	0.99787	0.999455	1.00054	1.00213	4.212827
1289	1	-618.0473	-611.6835	-6.36387	242593.8	11.41215	0.99742	0.99934	1.00066	1.00258	3.817987
1290	0	-650.9904	-631.8587	-19.13179	913949.1	9.021574	0.998671	0.99966	1.00034	1.00133	4.969136
1291	1	-631.9551	-621.2927	-10.66233	646635.5	10.82075	0.99842	0.999596	1.0004	1.00158	4.184028
1292	0	-634.618	-624.6148	-10.00323	363200.3	9.883748	0.997892	0.99946	1.00054	1.00211	4.065598
1293	1	-630.7305	-622.8003	-7.930244	741060.8	13.03682	0.998524	0.999622	1.00038	1.00148	3.958092
1294	0	-628.7895	-627.6729	-1.116566	296105.7	14.93372	0.997665	0.999402	1.0006	1.00234	3.437584
1295	1	-641.691	-632.1966	-9.494425	751044.6	12.31532	0.998534	0.999625	1.00037	1.00147	4.092934
1296	0	-638.9668	-623.6925	-15.2743	509022.1	10.11889	0.998219	0.999544	1.00045	1.00178	4.605891
1297	1	-637.4779	-632.263	-5.214867	833709.5	12.84533	0.998608	0.999644	1.00036	1.00139	3.749938
1298	0	-637.2689	-634.6243	-2.644619	53679.96	14.26482	0.994519	0.998593	1.0014	1.00549	3.551441
1299	1	-632.082	-621.2446	-10.83742	482809	14.36546	0.998171	0.999532	1.00047	1.00183	4.12043
1300	0	-622.7471	-616.8264	-5.920716	122963.8	10.50623	0.996377	0.999072	1.00092	1.00363	3.720769
1301	1	-625.8251	-617.8423	-7.982749	507612.4	12.58653	0.998216	0.999544	1.00046	1.00178	3.968593
1302	0	-648.9842	-631.28	-17.70415	837124	11.72002	0.998611	0.999645	1.00035	1.00139	4.795875
1303	1	-633.8677	-629.602	-4.265741	384864.2	12.24733	0.997952	0.999476	1.00052	1.00205	3.666789
1304	0	-628.0582	-626.1555	-1.902637	364826.5	14.32938	0.997896	0.999462	1.00054	1.00211	3.49883
1305	1	-630.1911	-619.8311	-10.35998	84540.33	10.57891	0.995632	0.99888	1.00111	1.00438	4.1467
1306	0	-624.8411	-616.7927	-8.048459	894143.4	11.9462	0.998656	0.999656	1.00034	1.00134	3.974627
1307	1	-631.6639	-615.1627	-16.50122	507825.5	11.05013	0.998217	0.999544	1.00046	1.00178	4.718237
1308	0	-637.9849	-620.6763	-17.3086	343583	9.350242	0.997832	0.999445	1.00055	1.00217	4.787625
1309	1	-632.8527	-631.4981	-1.354609	140292.6	16.02185	0.996608	0.999131	1.00086	1.0034	3.42927
1310	0	-630.1393	-621.9523	-8.186987	751296.4	11.01425	0.998534	0.999625	1.00037	1.00147	3.964338
1311	1	-625.5656	-621.8796	-3.68605	451181	14.465	0.998108	0.999516	1.00048	1.00189	3.620655
1312	0	-631.3825	-621.8861	-9.496412	317534.6	10.10084	0.997745	0.999423	1.00058	1.00226	4.033445
1313	1	-631.0406	-618.9842	-12.05637	848180.3	16.87045	0.99862	0.999647	1.00035	1.00138	4.037083
1314	0	-647.2443	-631.9802	-15.26419	439588.6	9.928235	0.998083	0.99951	1.00049	1.00192	4.599453
1315	1	-625.5401	-620.5015	-5.038601	628533	13.36737	0.998397	0.99959	1.00041	1.0016	3.734479
1316	0	-651.0197	-637.4879	-13.53175	14379.22	10.44124	0.98942	0.997273	1.00269	1.01062	4.443804
1317	1	-618.3622	-615.6252	-2.736971	277271.4	17.51995	0.997587	0.999382	1.00062	1.00241	3.458042
1318	0	-639.0638	-630.1337	-8.930025	782075.6	14.20855	0.998563	0.999633	1.00037	1.00144	3.994478
1319	1	-627.156	-613.9789	-13.17705	602076.2	11.30536	0.998362	0.999581	1.00042	1.00164	4.416179
1320	0	-637.6255	-629.764	-7.861502	957709.6	13.017	0.998701	0.999668	1.00033	1.0013	3.953181
1321	1	-636.0442	-628.9411	-7.103025	808184.2	13.06851	0.998586	0.999638	1.00036	1.00141	3.894185
1322	0	-631.0064	-626.6383	-4.36807	412903.2	12.31115	0.998023	0.999494	1.0005	1.00198	3.676586
1323	1	-625.9459	-621.6341	-4.311842	705466.8	14.5056	0.998487	0.999613	1.00039	1.00151	3.662957
1324	0	-631.6006	-626.184	-5.416611	593979.4	10.15012	0.998351	0.999578	1.00042	1.00165	3.6354
1325	1	-634.6998	-627.7046	-6.995167	801140	12.31933	0.99858	0.999637	1.00036	1.00142	3.890012
1326	0	-645.7993	-635.2621	-10.53726	714924.8	13.67948	0.998497	0.999616	1.00038	1.0015	4.132722
1327	1	-640.7736	-624.3954	-16.37822	681920.1	13.62625	0.998461	0.999606	1.00039	1.00154	4.56371
1328	0	-631.2658	-622.0201	-9.245642	895082.3	11.83779	0.998657	0.999657	1.00034	1.00134	4.074715
1329	1	-633.3154	-616.7195	-16.59588	767197.4	10.50235	0.998549	0.999629	1.00037	1.00145	4.736878
1330	0	-631.5439	-627.6729	-3.871032	462996.3	11.72411	0.998133	0.999522	1.00048	1.00187	3.615764
1331	1	-631.092	-629.6424	-1.449517	962954.3	14.79402	0.998705	0.999669	1.00033	1.0013	3.462039
1332	0	-625.8434	-622.0742	-3.769196	486986.8	14.55452	0.998179	0.999534	1.00046	1.00182	3.624487
1333	1	-631.9186	-621.8178	-10.10078	782774.7	13.09535	0.998564	0.999633	1.00037	1.00144	4.122701
1334	0	-626.1897	-615.4902	-10.6995	991812.1	15.41244	0.998724	0.999674	1.00033	1.00128	4.050775
1335	1	-632.895	-624.2552	-8.639749	507557.4	14.56373	0.998216	0.999544	1.00046	1.00178	3.958714
1336	0	-639.2407	-624.3283	-14.91241	685201.1	12.51515	0.998465	0.999607	1.00039	1.00154	4.522895
1337	1	-643.4044	-645.6319	2.22751	686886	16.03443	0.998467	0.999608	1.00039	1.00153	3.205517
1338	0	-641.6788	-626.4271	-15.2517	106868.9	11.58414	0.996114	0.999004	1.00099	1.00389	4.591428
1339	1	-630.03	-626.355	-3.674984	779129.6	14.63034	0.99856	0.999632	1.00037	1.00144	3.616339
1340	0	-636.4316	-628.6916	-7.740039	15705.56	12.23153	0.989876	0.997391	1.00257	1.01016	3.950445
1341	1	-638.9666	-621.4576	-17.50893	446191.5	9.31438	0.998098	0.999513	1.00049	1.0019	4.807295
1342	0	-641.9107	-627.6597	-14.25097	18449.2	11.46928	0.990657	0.997594	1.00237	1.00937	4.507849
1343	1	-636.0084	-621.0716	-14.93684	738611.3	11.46344	0.998521	0.999622	1.00038	1.00148	4.567812
1344	0	-629.4609	-617.9506	-11.51034	393118.5	11.28957	0.997973	0.999481	1.00052	1.00203	4.268689
1345	1	-641.7067	-624.6077	-17.09899	140168.6	9.935551	0.996607	0.999131	1.00087	1.0034	4.78437
1346	0	-638.8669	-627.2176	-11.64926	557555.5	10.99224	0.998298	0.999565	1.00043	1.0017	4.27837
1347	1	-632.8283	-621.4843	-11.344	919201.1	14.86489	0.998675	0.999661	1.00034	1.00133	4.126604
1348	0	-622.1386	-623.0604	0.9218121	28039.08	13.98001	0.992419	0.998051	1.00193	1.0076	3.299184
1349	1	-623.6558	-625.2015	1.545653	773197.2	13.63046	0.998555	0.99963	1.00037	1.00145	3.248408
1350	0	-643.2196	-627.0271	-16.19259	164450.3	9.080306	0.996867	0.999198	1.0008	1.00314	4.648458
1351	1	-630.3244	-624.859	-5.465422	29219.54	12.01797	0.992574	0.998091	1.00189	1.00745	3.760183
1352	0	-629.1543	-618.0519	-11.10233	128960	12.98885	0.996463	0.999094	1.0009	1.00354	4.20319
1353	1	-642.0257	-627.6864	-14.33925	266790.7	9.772547	0.99754	0.99937	1.00063	1.00246	4.498782
1354	0	-636.125	-631.6088	-4.516175	186526.1	12.38751	0.997058	0.999247	1.00075	1.00294	3.690103
1355	1	-636.2365	-631.7391	-4.497381	745745.5	13.3057	0.998528	0.999624	1.00038	1.00147	3.694315
1356	0	-643.9616	-631.4458	-12.5158	152436.8	12.69437	0.996746	0.999167	1.00083	1.00326	4.324547
1357	1	-616.375	-618.2041	1.829114	500998.2	13.25647	0.998205	0.999541	1.00046	1.0018	3.217278
1358	0	-635.9251	-626.6778	-9.247223	159845.1	14.62876	0.996822	0.999186	1.00081	1.00318	3.997285
1359	1	-623.2181	-619.0431	-4.174973	475562.6	15.81168	0.998157	0.999529	1.00047	1.00184	3.613292
1360	0	-635.6544	-627.65	-8.00442	207880.2	10.23712	0.997213	0.999287	1.00071	1.00279	3.89811
1361	1	-626.9317	-614.1775	-12.75422	504818.1	15.69337	0.998212	0.999542	1.00046	1.00179	4.164312
1362	0	-631.4291	-623.3608	-8.068305	23534.07	11.05185	0.991726	0.997872	1.0021	1.0083	3.955158
1363	1	-643.9597	-630.9238	-13.03584	194800.9	11.05218	0.997122	0.999263	1.00073	1.00288	4.404634
1364	0	-626.7049	-617.3076	-9.397256	669035.4	15.19593	0.998446	0.999603	1.0004	1.00155	3.978162
1365	1	-637.6976	-623.2128	-14.48488	952721.6	9.50236	0.998698	0.999667	1.00033	1.0013	4.497235
1366	0	-622.7275	-617.7731	-4.954327	370415.7	12.14175	0.997912	0.999466	1.00053	1.00209	3.720758
1367	1	-635.1644	-623.7992	-11.36513	424924.4	9.590549	0.998051	0.999501	1.0005	1.00195	4.177872
1368	0	-641.4114	-631.8947	-9.516742	873614.2	12.51697	0.99864	0.999652	1.00035	1.00136	4.091732
1369	1	-622.0944	-617.6571	-4.437233	254924.4	12.72856	0.997484	0.999356	1.00064	1.00252	3.68849
1370	0	-644.344	-635.6664	-8.677592	878992.3	10.42483	0.998645	0.999653	1.00035	1.00136	3.977785
1371	1	-625.9038	-616.371	-9.532822	161700.1	13.826	0.996841	0.999191	1.00081	1.00316	4.053458
1372	0	-645.5209	-630.1184	-15.40251	645644.2	10.34163	0.998419	0.999596	1.0004	1.00158	4.622155
1373	1	-638.8275	-627.3276	-11.4999	889653.6	12.1009	0.998653	0.999655	1.00034	1.00135	4.260706
1374	0	-643.5618	-631.7792	-11.78261	758476.4	12.83797	0.998541	0.999627	1.00037	1.00146	4.261512
1375	1	-628.4976	-618.8991	-9.598507	199815.7	10.58889	0.997158	0.999272	1.00072	1.00285	4.075233
1376	0	-631.0163	-627.2382	-3.778144	387980.8	11.75685	0.99796	0.999478	1.00052	1.00204	3.609334
1377	1	-640.1104	-627.3321	-12.77827	813182.8	12.68073	0.998591	0.99964	1.00036	1.00141	4.345789
1378	0	-629.9197	-626.0975	-3.82219	475131.8	13.89668	0.998157	0.999528	1.00047	1.00184	3.639602
1379	1	-634.6857	-620.516	-14.16975	699653.7	9.724966	0.998481	0.999611	1.00039	1.00152	4.478747
1380	0	-629.3085	-621.5237	-7.784711	96865.36	14.54308	0.995919	0.998954	1.00104	1.00409	3.900849
1381	1	-634.1897	-621.0378	-13.15193	489884.8	12.4861	0.998185	0.999536	1.00046	1.00182	4.383396
1382	0	-632.7736	-627.3467	-5.42691	772702.2	11.00596	0.998554	0.99963	1.00037	1.00145	3.713206
1383	1	-633.3243	-625.7422	-7.582074	534851.7	11.24475	0.998262	0.999556	1.00044	1.00174	3.919116
1384	0	-651.8107	-637.2671	-14.54363	422700.2	16.07059	0.998046	0.9995	1.0005	1.00196	4.248595
1385	1	-621.067	-620.3874	-0.6796481	743123.4	12.79454	0.998526	0.999623	1.00038	1.00147	3.39536
1386	0	-639.1734	-623.1794	-15.99401	595499.1	10.50837	0.998353	0.999579	1.00042	1.00165	4.679555
1387	1	-633.5096	-622.9423	-10.56728	216084.7	10.19743	0.997267	0.9993	1.0007	1.00274	4.145957
1388	0	-632.9008	-615.2611	-17.63973	690322.9	8.030919	0.998471	0.999609	1.00039	1.00153	4.682302
1389	1	-625.947	-618.8734	-7.073588	836232.1	12.61252	0.99861	0.999645	1.00035	1.00139	3.89626
1390	0	-636.3637	-627.7789	-8.584747	603985.6	11.0659	0.998365	0.999582	1.00042	1.00164	4.002407
1391	1	-642.4561	-627.6264	-14.82968	936177.7	10.72613	0.998687	0.999664	1.00034	1.00131	4.569464
1392	0	-646.9417	-633.9057	-13.03597	305609.8	10.5045	0.997702	0.999412	1.00059	1.0023	4.397967
1393	1	-634.179	-622.0062	-12.17272	264453.1	10.87867	0.997529	0.999368	1.00063	1.00247	4.324552
1394	0	-630.2889	-619.4995	-10.78941	855681	9.534683	0.998626	0.999649	1.00035	1.00137	4.111894
1395	1	-631.3904	-625.271	-6.11939	308115.7	13.44912	0.997711	0.999414	1.00058	1.00229	3.814045
1396	0	-638.5697	-630.1478	-8.421887	108408.1	11.01002	0.996142	0.999011	1.00098	1.00386	3.985494
1397	1	-619.7495	-617.758	-1.991528	890393.9	12.66119	0.998653	0.999656	1.00034	1.00135	3.494639
1398	0	-626.644	-618.3037	-8.340267	82237.14	14.81732	0.995571	0.998864	1.00113	1.00444	3.926744
1399	1	-635.961	-620.1528	-15.80816	810161.2	10.0873	0.998588	0.999639	1.00036	1.00141	4.658057
1400	0	-631.3034	-626.2154	-5.08799	336284.3	11.85782	0.997809	0.999439	1.00056	1.00219	3.72414
1401	1	-628.0255	-623.0834	-4.942037	273191.4	14.21735	0.997569	0.999378	1.00062	1.00243	3.713602
1402	0	-633.5171	-623.2613	-10.25585	880387.9	10.01527	0.998646	0.999654	1.00035	1.00136	4.102121
1403	1	-638.0239	-625.861	-12.1629	23281.57	15.58825	0.991682	0.99786	1.00212	1.00834	4.13382
1404	0	-622.3314	-617.1823	-5.14912	421835.3	14.18173	0.998044	0.999499	1.0005	1.00196	3.729012
1405	1	-627.4522	-618.5596	-8.892604	100267.6	12.63882	0.995989	0.998972	1.00102	1.00402	4.040065
1406	0	-626.3829	-623.3129	-3.069964	500492.4	12.47838	0.998204	0.999541	1.00046	1.0018	3.575749
1407	1	-635.7573	-626.988	-8.769305	213399.7	12.51955	0.99725	0.999296	1.0007	1.00275	4.031986
1408	0	-625.1464	-620.6565	-4.489911	727730.7	14.34314	0.99851	0.999619	1.00038	1.00149	3.679078
1409	1	-630.3758	-619.1833	-11.19251	706829.1	11.42842	0.998488	0.999613	1.00039	1.00151	4.241135
1410	0	-625.7812	-615.5359	-10.24527	473937	11.01891	0.998154	0.999528	1.00047	1.00185	4.15133
1411	1	-635.0048	-624.4922	-10.51257	499973.1	15.48542	0.998203	0.99954	1.00046	1.0018	4.034228
1412	0	-628.416	-617.8881	-10.52787	303852.4	10.36163	0.997695	0.99941	1.00059	1.00231	4.151907
1413	1	-630.3025	-621.904	-8.398457	367225	11.77558	0.997903	0.999463	1.00053	1.0021	4.002534
1414	0	-626.5056	-609.8536	-16.652	943526.6	9.34293	0.998692	0.999665	1.00033	1.00131	4.716981
1415	1	-627.7352	-622.1241	-5.611103	301044.5	13.57374	0.997684	0.999407	1.00059	1.00232	3.774401
1416	0	-632.2826	-620.5488	-11.73375	182136	11.49673	0.997023	0.999238	1.00076	1.00298	4.288262
1417	1	-622.6468	-610.9296	-11.71713	967627.5	10.84661	0.998708	0.99967	1.00033	1.00129	4.282046
1418	0	-623.9565	-618.2783	-5.678184	493392.5	12.60841	0.998191	0.999537	1.00046	1.00181	3.785605
1419	1	-621.8943	-616.8087	-5.085651	467575.5	11.76674	0.998142	0.999525	1.00047	1.00186	3.720896
1420	0	-638.1051	-631.1455	-6.959576	627190.5	10.70501	0.998395	0.99959	1.00041	1.00161	3.834304
1421	1	-628.5892	-624.7502	-3.838965	916362.9	11.92565	0.998672	0.999661	1.00034	1.00133	3.621479
1422	0	-641.5859	-630.1574	-11.42845	753363.1	13.9718	0.998536	0.999626	1.00037	1.00146	4.183038
1423	1	-631.0116	-618.7241	-12.28745	592765.4	11.85886	0.99835	0.999578	1.00042	1.00165	4.331268
1424	0	-633.2774	-628.4657	-4.811683	322142.3	12.162	0.997761	0.999427	1.00057	1.00224	3.709489
1425	1	-631.527	-625.5741	-5.952944	327540.6	11.87382	0.99778	0.999432	1.00057	1.00222	3.797489
1426	0	-632.5589	-621.5129	-11.0461	808008.1	10.68466	0.998586	0.999638	1.00036	1.00141	4.215372
1427	1	-629.7038	-622.1699	-7.533842	448717.4	12.97257	0.998103	0.999515	1.00048	1.0019	3.928706
1428	0	-622.6384	-617.8534	-4.785003	248116.2	10.7796	0.997449	0.999347	1.00065	1.00255	3.63751
1429	1	-636.0101	-624.3213	-11.68877	189875.5	12.12605	0.997084	0.999253	1.00074	1.00292	4.275762
1430	0	-625.2292	-620.7909	-4.438303	116002.4	17.03663	0.99627	0.999044	1.00095	1.00373	3.577939
1431	1	-633.6219	-623.8699	-9.752009	55299.15	14.45242	0.9946	0.998614	1.00138	1.00541	4.040629
1432	0	-627.9021	-620.7167	-7.185346	165060.5	15.68127	0.996873	0.999199	1.0008	1.00313	3.810042
1433	1	-636.6596	-627.6388	-9.020788	563808.3	11.63193	0.998308	0.999567	1.00043	1.00169	4.05412
1434	0	-635.1754	-624.9217	-10.25364	312759.1	13.3872	0.997728	0.999419	1.00058	1.00227	4.123852
1435	1	-629.9569	-623.4502	-6.506737	4308.34	10.13982	0.980701	0.994988	1.00488	1.01943	3.741698
1436	0	-625.7387	-620.3209	-5.417819	141438.9	16.76274	0.996622	0.999135	1.00086	1.00338	3.648792
1437	1	-635.0382	-622.6007	-12.43751	701811.6	13.43555	0.998483	0.999612	1.00039	1.00152	4.284521
1438	0	-626.2781	-617.9918	-8.286299	940836.7	10.83031	0.99869	0.999665	1.00033	1.00131	3.964929
1439	1	-631.7297	-624.3214	-7.408345	535492.8	14.60138	0.998264	0.999556	1.00044	1.00174	3.872673
1440	0	-623.5646	-611.8092	-11.75533	44174.4	11.52359	0.993959	0.998449	1.00154	1.00605	4.29
1441	1	-638.2828	-624.7939	-13.48888	157012.4	11.17797	0.996794	0.999179	1.00082	1.00321	4.444981
1442	0	-630.1739	-619.5422	-10.63179	591319.8	9.277798	0.998347	0.999577	1.00042	1.00165	4.06416
1443	1	-629.297	-623.743	-5.554025	921815.5	10.55614	0.998676	0.999662	1.00034	1.00132	3.690391
1444	0	-624.5657	-619.3051	-5.260604	322710.8	14.34714	0.997763	0.999428	1.00057	1.00224	3.732705
1445	1	-639.3154	-626.7962	-12.51918	362204.3	9.660219	0.997889	0.99946	1.00054	1.00211	4.303977
1446	0	-653.8425	-632.4507	-21.3918	915164.6	10.68975	0.998672	0.99966	1.00034	1.00133	5.183357
1447	1	-639.4528	-626.479	-12.97374	165655.9	13.046	0.996879	0.999201	1.0008	1.00312	4.344511
1448	0	-622.952	-614.8938	-8.058257	748726.4	11.71134	0.998531	0.999624	1.00037	1.00147	3.972715
1449	1	-642.6216	-633.5124	-9.10923	456740.9	11.2256	0.99812	0.999519	1.00048	1.00188	4.054442
1450	0	-620.7385	-613.3175	-7.421009	664318.8	11.59963	0.998441	0.999601	1.0004	1.00156	3.915824
1451	1	-631.5612	-622.6475	-8.913693	289849.4	13.03399	0.99764	0.999396	1.0006	1.00236	4.033598
1452	0	-620.2356	-613.1597	-7.075877	702583.4	13.16152	0.998484	0.999612	1.00039	1.00152	3.89067
1453	1	-627.3934	-625.6976	-1.69579	557019.7	16.5192	0.998297	0.999564	1.00043	1.0017	3.435035
1454	0	-637.8628	-624.5802	-13.28259	129141.2	10.5464	0.996465	0.999094	1.0009	1.00354	4.422335
1455	1	-631.9087	-627.1117	-4.797034	154985.7	13.40904	0.996773	0.999173	1.00082	1.00323	3.716075
1456	0	-637.2215	-622.2127	-15.00878	324352.8	14.28129	0.997769	0.999429	1.00057	1.00223	4.416994
1457	1	-628.6137	-623.3183	-5.295348	86305.2	15.82883	0.995677	0.998892	1.0011	1.00433	3.683434
1458	0	-646.9352	-630.2545	-16.68071	126031.9	10.97385	0.996422	0.999083	1.00091	1.00358	4.736588
